4744	100
10002284	10002915	0	0	0	2
10003095	10119239	0	0	0	2
10122331	10127145	0	1	0	1
10329038	10338453	0	0	0	2
10329038	10342614	0	0	0	2
10338566	10340412	0	0	0	2
10340478	10342614	0	0	0	2
10357636	10357953	0	0	0	1
10413753	10414808	0	1	1	1
10414911	10451425	0	0	0	1
10414911	10454132	0	0	0	1
10454296	10462834	0	0	0	1
10463007	10464860	0	0	0	1
10464975	10473007	0	1	0	1
10464975	10473025	0	1	0	1
10473729	10482738	0	0	0	1
10482859	10485616	0	0	0	1
10485732	10491242	0	2	2	1
10491346	10491537	0	1	0	1
10491641	10496908	0	3	0	1
10497099	10497353	0	0	1	1
10497109	10497353	0	0	2	1
10497516	10498852	0	3	0	1
10498966	10499473	0	0	2	1
10498986	10499473	0	0	0	1
10499537	10500802	0	3	1	1
10501017	10514118	0	2	0	1
10514249	10516315	0	1	0	1
10516437	10524578	0	0	1	1
10521694	10524578	0	0	1	1
10524686	10527351	0	2	0	1
10527411	10538678	0	1	0	1
10527411	10559491	0	1	0	1
10538734	10541110	0	0	0	1
10541165	10542393	1	1	0	1
10541165	10543327	0	0	0	1
10542448	10543327	0	0	0	1
10542448	10552655	0	0	0	1
10542448	10559492	0	0	0	1
10543381	10552654	0	1	0	1
10552716	10559492	0	0	0	1
10559544	10561028	0	0	0	1
10561190	10567667	0	1	0	1
10567787	10569433	0	2	0	1
10569536	10569681	0	0	0	1
10569746	10570483	0	0	1	1
10570549	10577458	0	0	1	1
10577520	10578335	0	0	0	1
10578417	10578514	0	1	0	1
10578605	10590460	0	0	0	1
10590523	10592291	0	0	0	1
10592370	10598010	0	3	0	1
10592373	10595980	0	0	3	1
10596087	10598013	0	0	0	1
10598094	10602056	0	0	0	1
10602150	10603560	0	0	2	1
10603632	10605415	0	0	0	1
10612576	10613211	3	3	1	2
10649706	10649788	0	0	0	2
12999926	13016619	0	0	0	2
13038424	13042500	0	0	0	1
13038424	13045161	0	0	0	1
13042616	13042777	0	0	0	1
13042952	13045161	0	0	0	1
13045270	13046234	0	0	0	1
13045270	13048963	0	0	0	1
13046373	13048963	0	0	0	1
13049029	13051794	0	0	0	1
13051889	13060575	0	0	0	1
13060883	13065173	0	0	0	1
13065242	13065556	0	0	0	1
13065699	13066850	0	0	0	1
13098326	13113079	0	0	0	2
13113148	13113663	0	0	0	2
13305221	13314406	0	0	0	1
13349368	13350455	0	0	0	1
13385160	13386280	0	0	0	2
13386445	13387721	0	0	0	2
13387936	13393544	0	0	0	2
13393618	13393715	0	0	0	2
13393745	13395966	0	0	0	2
13396057	13398968	0	0	0	2
13399031	13399355	0	0	0	2
13399435	13405179	0	0	0	2
13405253	13408318	0	0	0	2
13408350	13413594	0	0	0	2
13413668	13413760	0	0	0	2
13413790	13421598	0	0	0	2
13421690	13423125	0	0	0	2
13423188	13426144	0	0	0	2
13426218	13426310	0	0	0	2
13426340	13427578	0	0	0	2
13427652	13427743	0	0	0	2
13443431	13451308	0	0	0	2
13451385	13451555	0	0	0	2
13451742	13452189	0	0	0	2
13452324	13457788	0	0	0	2
13457932	13489076	0	0	0	2
13516271	13545975	0	0	0	1
13546123	13546978	0	0	0	1
13547128	13556391	0	0	0	1
13547128	13565663	0	0	0	1
13556511	13558315	0	0	0	1
13556511	13565663	0	0	0	1
13556511	13574595	0	0	0	1
13565781	13574595	0	0	0	1
13610749	13615121	0	0	0	1
13615237	13615395	0	0	0	1
13615570	13618347	0	0	0	1
13618455	13620156	0	0	0	1
13620295	13622803	0	0	0	1
13622875	13624311	0	0	0	1
13622875	13628380	0	0	0	1
13624533	13625271	0	0	0	1
13628452	13629854	0	0	0	1
13629900	13630939	0	0	0	1
13631107	13639513	0	0	0	1
13639638	13641343	0	0	0	1
13666529	13667097	0	0	0	2
13770213	13771563	0	0	0	1
13843432	13844020	0	0	0	2
13844135	13845003	0	0	0	2
13845274	13846011	0	0	0	2
13846141	13846757	0	0	0	2
13846879	13847061	0	0	0	2
13846949	13848088	0	0	0	2
13847123	13847448	0	0	0	2
13847592	13848088	0	0	0	2
13909654	13910494	0	0	0	2
13909693	13910494	0	0	0	2
13910549	13911716	0	0	0	2
13911763	13915185	0	0	0	2
13911763	13917553	0	0	0	2
13915409	13916745	0	0	0	2
13916958	13917553	0	0	0	2
13917836	13925162	0	0	0	2
13925293	13927333	0	0	0	2
13925293	13932226	0	0	0	2
13927447	13932226	0	0	0	2
13932374	13933836	0	0	0	2
13932374	13935513	0	0	0	2
13934227	13937533	0	0	0	2
13938067	13939244	0	0	0	2
13939428	13940813	0	0	0	2
13940978	13945037	0	0	0	2
13943862	13945037	0	0	0	2
13945109	13951065	0	0	0	2
13945143	13951065	0	0	0	2
13951139	13951230	0	0	0	2
13951260	13954064	0	0	0	2
13951260	13962738	0	0	0	2
13951260	13969971	0	0	0	2
13954150	13958114	0	0	0	2
13954150	13979700	0	0	0	2
13958185	13960807	0	0	0	2
13960839	13967379	0	0	0	2
13962871	13967379	0	0	0	2
13967436	13969971	0	0	0	2
13970110	13971165	0	0	0	2
13970110	13971994	0	0	0	2
13971273	13975182	0	0	0	2
13975357	13975518	0	0	0	2
13975634	13979700	0	0	0	2
14001100	14001540	0	0	0	1
14001662	14001908	0	0	0	1
14001984	14005198	0	0	0	1
14007198	14008185	0	0	0	1
14008302	14009587	0	0	0	1
14009673	14010241	0	0	0	1
14010317	14010775	0	0	0	1
14010874	14011360	0	0	0	1
14011419	14011694	0	0	0	1
14011810	14012118	0	0	0	1
14012282	14013501	0	0	0	1
14013657	14013759	0	0	0	1
14013848	14014622	0	0	0	1
14019577	14019858	0	0	0	2
14019938	14020169	0	0	0	2
14020248	14020543	0	0	0	2
14027597	14083948	0	0	0	1
14064527	14068635	0	0	0	1
14068751	14068912	0	0	0	1
14084144	14088582	0	0	0	1
14084144	14088607	0	0	0	1
14084144	14143507	0	0	0	1
14084144	14143755	0	0	0	1
14109080	14144621	0	0	0	2
14144799	14152571	0	0	0	2
14152684	14163417	0	0	0	2
14163523	14165221	0	0	0	2
14165390	14166360	0	0	0	2
14165390	14181756	0	0	0	2
14166451	14181756	0	0	0	2
14181859	14185959	0	0	0	2
14186069	14189032	0	0	0	2
14189419	14206813	0	0	0	2
14189419	14210798	0	0	0	2
14216282	14219551	0	0	0	1
14216282	14219561	0	0	0	1
14216282	14221095	0	0	0	1
14219725	14221095	0	0	0	1
14221169	14224436	0	0	0	1
14224537	14226857	0	0	0	1
14224537	14226878	0	0	0	1
14236306	14268401	0	0	0	1
14268592	14269485	0	0	0	1
14269659	14270523	0	0	0	1
14270609	14279594	0	0	0	1
14274157	14279594	0	0	0	1
14279657	14287548	0	0	0	1
14287697	14288402	0	0	0	1
14288546	14291284	0	0	0	1
14288546	14291568	0	0	0	1
14291747	14299436	0	0	0	1
14291747	14305694	0	0	0	1
14299681	14302073	0	0	0	1
14302140	14304221	0	0	0	1
14304360	14305694	0	0	0	1
14305842	14308369	0	0	0	1
14308455	14308551	0	0	0	1
14308619	14308970	0	0	0	1
14308619	14312942	0	0	0	1
14309098	14312942	0	0	0	1
14313120	14316199	0	0	0	1
14313131	14316199	0	0	0	1
14316368	14317471	0	0	0	1
14317635	14323510	0	0	0	1
14323587	14336078	0	0	0	1
14323587	14337178	0	0	0	1
14336257	14337178	0	0	0	1
14337240	14337779	0	0	0	1
14338000	14345154	0	0	0	1
14345310	14348014	0	0	0	1
14348170	14352626	0	1	0	1
14352828	14353552	0	0	1	1
14353679	14355038	0	1	0	1
14355139	14357726	0	3	0	1
14357873	14359147	0	1	0	1
14359308	14360837	0	1	0	1
14361001	14362028	0	2	1	1
14362223	14362647	0	3	0	1
14374283	14375649	0	1	1	2
14375819	14378197	0	0	0	2
14378412	14381201	0	0	1	2
14381543	14383093	0	0	0	2
14381543	14383275	0	0	0	2
14486114	14498440	0	0	0	2
14496401	14498438	0	2	0	2
14498592	14500527	0	0	0	2
14500735	14510308	0	0	0	2
14500735	14546203	0	0	0	2
14510461	14512442	0	0	2	2
14512571	14516888	0	2	0	2
14517041	14521148	0	0	0	2
14521220	14523268	0	1	0	2
14521221	14546203	0	0	0	2
14521221	14582134	0	0	0	2
14523394	14546203	0	0	0	2
14582291	14585360	0	0	0	1
14582488	14583318	0	0	0	2
14582488	14583648	0	0	1	2
14583776	14594011	0	0	0	2
14585537	14591319	0	1	0	1
14591468	14594692	0	0	0	1
14592639	14594011	0	0	0	2
14594078	14602021	0	0	2	2
14594739	14597922	0	1	0	1
14602099	14609480	0	0	0	2
14609568	14612874	5	0	0	2
14612644	14612873	0	1	0	2
14612912	14615973	0	1	0	2
14616016	14643000	0	0	2	2
14643132	14658745	0	1	0	2
14677080	14724274	0	0	6	2
14724394	14725523	0	0	0	2
14725647	14762875	0	0	0	2
14729335	14740251	0	0	1	2
14729335	14753322	0	0	0	2
14740398	14743258	0	0	0	2
14743372	14753798	0	1	1	2
14743373	14753322	0	0	0	2
14747329	14750861	0	0	0	2
14747329	14753322	0	0	0	2
14748375	14750861	1	0	1	2
14750909	14753322	0	0	0	2
14750909	14753799	0	0	1	2
14753392	14753797	0	2	0	2
14753392	14753799	0	0	0	2
14753394	14753931	0	0	3	2
14754073	14762836	0	0	1	2
14762151	14762836	0	0	0	2
14820030	14823116	0	0	0	2
14824415	14825521	0	0	1	2
14825623	14857539	0	1	0	2
14825624	14833502	0	0	0	2
14837823	14853272	1	0	0	2
14853430	14857539	0	1	1	2
14857708	14881885	0	0	0	2
14857708	14902897	0	0	0	2
14857708	14918169	0	0	0	2
14857708	15014342	0	0	2	2
14903015	14913461	0	0	0	2
14913521	14917056	0	1	1	2
14918772	14946553	0	0	0	1
14961721	14964083	0	0	0	1
14968525	15002177	0	1	0	2
14968526	15014342	0	0	0	2
14968526	15043493	0	0	1	2
14971569	14974213	0	0	4	1
14974317	14992232	0	0	2	1
14988192	14991199	0	0	1	2
14988192	15043493	0	0	1	2
14991306	15014342	0	0	0	2
15014466	15043493	0	0	0	2
15014466	15064743	0	0	0	2
15043573	15065722	0	1	0	2
15043574	15064743	0	0	1	2
15067212	15067533	0	0	0	1
15103087	15105115	0	2	0	2
15105242	15115753	0	1	0	2
15115880	15122356	0	0	0	2
15123761	15138455	0	0	0	2
15192438	15194334	0	0	0	2
15194512	15195405	0	0	0	2
15195545	15220190	0	0	0	2
15220256	15224113	0	1	1	2
15263666	15275718	0	0	0	2
15275879	15280493	0	0	1	2
15280747	15283351	0	0	0	2
15370910	15385619	0	1	0	2
15370911	15383027	0	0	0	2
15370911	15390576	0	0	0	2
15383173	15385620	0	0	0	2
15385689	15390576	0	0	1	2
15390617	15393968	0	1	1	2
15390618	15394471	1	0	0	2
15390618	15394998	0	0	0	2
15394043	15395461	0	0	1	2
15394049	15394471	0	0	0	2
15394505	15394997	0	1	0	2
15395128	15395460	0	1	0	2
15395497	15397887	0	0	0	2
15395497	15400496	6	0	0	2
15395497	15467286	0	0	1	2
15397984	15400496	0	0	0	2
15400548	15444021	0	1	0	2
15400549	15401986	1	0	1	2
15400549	15405573	0	0	0	2
15400549	15477786	0	0	1	2
15405763	15405877	0	1	0	2
15405928	15441223	0	1	0	2
15436901	15441224	0	0	0	2
15441334	15442163	0	1	1	2
15441348	15441776	0	0	1	2
15441348	15444022	0	0	0	2
15441847	15444022	0	0	1	2
15444081	15444372	0	0	1	2
15444081	15477786	0	0	2	2
15467380	15470722	0	0	0	2
15470757	15471873	0	0	0	2
15471942	15477785	0	1	0	2
15476379	15477785	0	1	1	2
15477856	15511117	0	0	0	2
15477856	15575268	0	0	1	2
15494898	15495714	0	0	2	2
15510994	15511117	0	0	0	2
15511381	15513863	0	0	1	2
15511381	15575268	0	0	1	2
15513934	15575268	0	0	0	2
15524891	15575268	0	0	1	2
15526722	15573970	0	1	0	2
15526722	15575267	0	1	0	2
15526723	15571190	0	0	0	2
15538810	15575268	0	0	1	2
15560733	15561199	0	0	0	2
15561511	15571189	0	1	0	2
15567987	15571189	0	1	0	2
15571356	15575268	0	0	0	2
15574034	15575268	0	0	0	2
15575410	15627044	0	0	1	2
15694754	15695883	0	0	0	2
15730438	15762889	0	0	0	1
15744315	15744889	0	1	0	2
15762968	15765995	0	0	2	1
15766140	15777901	0	1	0	1
15773317	15777902	0	0	0	1
15778026	15791499	0	1	0	1
15791664	15799755	0	0	0	1
15799843	15805119	0	0	0	1
15805255	15808804	0	3	0	1
15805257	15870065	0	1	0	1
15805258	15818696	0	0	1	1
15808885	15811135	0	0	0	1
15811210	15818696	0	0	0	1
15818846	15824037	0	0	0	1
15824165	15824963	0	1	0	1
15825061	15826202	0	0	1	1
15825061	15826975	0	0	0	1
15826365	15826975	0	0	0	1
15827201	15830527	0	2	0	1
15830601	15831399	0	0	0	1
15831628	15833345	0	1	1	1
15833548	15842396	0	0	1	1
15842540	15847661	0	0	0	1
15842540	15849775	0	0	0	1
15842540	15864266	0	0	0	1
15847776	15849775	0	0	1	1
15849871	15864265	0	1	0	1
15864446	15866264	0	0	0	1
15866342	15870064	0	2	1	1
15870147	15874401	0	0	0	1
15874526	15877794	0	0	2	1
15877991	15878301	0	0	0	1
15928528	15965329	0	1	0	1
15928528	16071111	0	1	0	1
15928529	15972309	0	0	1	1
15965407	15972309	0	0	1	1
15972514	16071111	0	1	1	1
16011737	16013834	0	3	1	1
16014092	16071112	0	0	1	1
16041353	16042982	0	0	0	1
16041464	16042982	0	0	7	1
16043055	16071111	0	1	0	1
16070548	16071112	0	0	1	1
16070567	16071112	0	0	2	1
16070892	16071112	0	0	0	1
16071397	16072960	0	1	0	1
16071397	16073231	0	1	0	1
16071397	16181588	0	1	0	1
16125008	16181589	0	0	0	1
16125447	16181589	0	0	1	1
16181360	16181587	0	2	0	1
16181686	16391611	0	1	1	1
16181687	16231054	0	0	0	1
16194632	16222297	0	1	0	1
16194633	16214255	0	0	2	1
16194633	16223522	0	0	0	1
16194633	16231054	1	0	0	1
16194633	16391612	0	0	0	1
16194633	16487488	0	0	0	1
16195191	16231054	0	0	0	1
16212145	16231053	0	1	0	1
16214377	16231053	0	1	1	1
16222918	16231054	0	0	0	1
16223574	16231054	0	0	0	1
16231114	16291228	0	1	0	1
16231115	16257391	0	0	0	1
16231115	16352127	2	0	1	1
16231115	16383158	0	0	0	1
16231115	16391612	0	0	0	1
16231115	16487488	0	0	0	1
16257454	16391612	0	0	0	1
16257454	16487488	0	0	2	1
16279857	16391607	0	5	1	1
16291412	16292074	0	0	0	1
16292145	16309026	0	3	0	2
16292148	16296601	0	0	0	2
16296699	16308006	0	1	2	2
16309088	16310264	0	0	0	2
16330711	16391612	0	0	1	1
16352272	16391611	0	1	1	1
16357397	16391612	0	0	0	1
16383303	16391611	0	1	1	1
16391684	16477842	0	1	1	1
16391685	16487488	0	0	0	1
16391685	16640228	0	0	0	1
16417458	16418857	0	0	0	2
16418961	16419035	0	0	0	2
16419740	16487487	0	1	0	1
16419741	16477843	0	0	2	1
16419741	16485710	0	0	1	1
16420571	16487487	0	1	0	1
16420576	16487488	0	0	0	1
16420672	16487488	0	0	4	1
16478038	16487487	0	1	0	1
16485815	16487487	0	1	0	1
16487536	16594336	0	2	0	1
16487537	16522204	0	1	3	1
16487538	16521717	0	0	0	1
16487538	16535032	0	0	2	1
16487538	16537377	0	0	1	1
16487538	16564772	0	0	0	1
16487538	16589351	0	0	0	1
16487538	16606992	0	0	0	1
16506023	16507752	0	0	0	2
16521816	16537377	0	0	0	1
16535708	16537376	0	1	0	1
16537438	16606991	0	1	0	1
16537439	16550748	0	0	0	1
16537439	16560445	0	0	1	1
16537439	16564772	0	0	0	1
16537439	16589351	0	0	1	1
16537439	16594338	0	0	0	1
16560498	16606992	0	0	1	1
