chr21	6309817	6310671	+	26
chr21	6310780	6311465	+	26
chr21	6311557	6311678	+	26
chr21	6311848	6312836	+	26
chr21	6318605	6320871	+	27
chr21	6318605	6329547	+	27
chr21	6318605	6354357	+	27
chr21	6320975	6321163	+	27
chr21	6320975	6322599	+	27
chr21	6322698	6356687	+	27
chr21	6329608	6354357	+	27
chr21	6354523	6358554	+	27
chr21	6358575	6358576	+	27
chr21	6358739	6358740	+	27
chr21	6445326	6445539	-	29
chr21	6445662	6447735	-	29
chr21	6445662	6448480	-	29
chr21	6447580	6447735	-	29
chr21	6447773	6467447	-	29
chr21	6447778	6448480	-	29
chr21	6448566	6449822	-	29
chr21	6449932	6450511	-	29
chr21	6450647	6450903	-	29
chr21	6450982	6452118	-	29
chr21	6452225	6453988	-	29
chr21	6454074	6454630	-	29
chr21	6454757	6455577	-	29
chr21	6455670	6456880	-	29
chr21	6456951	6457064	-	29
chr21	6457200	6457293	-	29
chr21	6457374	6457920	-	29
chr21	6458056	6459455	-	29
chr21	6458056	6460186	-	29
chr21	6459639	6460186	-	29
chr21	6460294	6461657	-	29
chr21	6460294	6463662	-	29
chr21	6463880	6464943	-	29
chr21	6464982	6467447	-	29
chr21	6465020	6467447	-	29
chr21	6465020	6467902	-	29
chr21	6484917	6486137	-	30
chr21	6486231	6486321	-	30
chr21	6486456	6487106	-	30
chr21	6487206	6487362	-	30
chr21	6487413	6492130	-	30
chr21	6487413	6492254	-	30
chr21	6487413	6493043	-	30
chr21	6492198	6493043	-	30
chr21	6492198	6495992	-	30
chr21	6492293	6495992	-	30
chr21	6493111	6495992	-	30
chr21	6496081	6499128	-	30
chr21	6551451	6552766	-	33
chr21	6552931	6553769	-	33
chr21	6560972	6562200	+	34
chr21	6561538	6562200	+	34
chr21	6562094	6562200	+	34
chr21	6562324	6563754	+	34
chr21	6630571	6634603	-	35
chr21	6632438	6634603	-	35
chr21	6632438	6666428	-	35
chr21	6634769	6635610	-	35
chr21	6634769	6659518	-	35
chr21	6634769	6670521	-	35
chr21	6659579	6670521	-	35
chr21	6666527	6668151	-	35
chr21	6667963	6668151	-	35,36
chr21	6668244	6670521	-	35,36
chr21	6668255	6670521	-	35,36
chr21	6676300	6676376	-	37
chr21	6676455	6677310	-	37
chr21	6677446	6677570	-	37
chr21	6677662	6678347	-	37
chr21	6678451	6678659	-	37
chr21	6678790	6679280	-	37
chr21	6679411	6679544	-	37
chr21	6679636	6679811	-	37
chr21	6712738	6712925	+	38
chr21	6713032	6713138	+	38
chr21	6713251	6713756	+	38
chr21	6713851	6714089	+	38
chr21	6714184	6714878	+	38
chr21	6714970	6716096	+	38
chr21	6716158	6716243	+	38
chr21	6721992	6724258	+	39
chr21	6724294	6724392	+	39
chr21	6789707	6797729	+	40
chr21	6797786	6810856	+	40
chr21	6858644	6859037	+	41
chr21	6859217	6896994	+	41
chr21	6905166	6906516	+	44
chr21	6986649	6992109	-	45
chr21	6992323	6993498	-	45
chr21	6993597	6995221	-	45
chr21	6995033	6995221	-	45
chr21	6995314	6997591	-	45
chr21	6995325	6997591	-	45
chr21	7003366	7003442	-	46
chr21	7003510	7004462	-	46
chr21	7004518	7004639	-	46
chr21	7004731	7005410	-	46
chr21	7005523	7005725	-	46
chr21	7005859	7006379	-	46
chr21	7006495	7006610	-	46
chr21	7006702	7006880	-	46
chr21	7020650	7024624	+	47
chr21	7049061	7061346	+	48
chr21	7049061	7080035	+	48
chr21	7049061	7081048	+	48
chr21	7061406	7081048	+	48
chr21	7080208	7085244	+	48
chr21	7080290	7081048	+	48
chr21	7081214	7083362	+	48
chr21	7081214	7085244	+	48
chr21	7385143	7385228	-	52
chr21	7385290	7386239	-	52
chr21	7386295	7386419	-	52
chr21	7386511	7387196	-	52
chr21	7387300	7387505	-	52
chr21	7387639	7388129	-	52
chr21	7388260	7388390	-	52
chr21	7388482	7388669	-	52
chr21	7421598	7421770	-	53
chr21	7421888	7421960	-	53
chr21	7422108	7422602	-	53
chr21	7422702	7422932	-	53
chr21	7423038	7423718	-	53
chr21	7423824	7423941	-	53
chr21	7424053	7424947	-	53
chr21	7425008	7425093	-	53
chr21	7425193	7425809	-	53
chr21	7430839	7443124	+	54
chr21	7430839	7461813	+	54
chr21	7430839	7462826	+	54
chr21	7443184	7462826	+	54
chr21	7461986	7467022	+	54
chr21	7462068	7462826	+	54
chr21	7462992	7463448	+	54
chr21	7462992	7465140	+	54
chr21	7462992	7467022	+	54
chr21	7463504	7467022	+	54
chr21	7669660	7675413	-	58
chr21	7671383	7675413	-	58
chr21	7671383	7676419	-	58
chr21	7672055	7676143	-	58
chr21	7673265	7675413	-	58
chr21	7675579	7676337	-	58
chr21	7675579	7676425	-	58
chr21	7676592	7681596	-	58
chr21	7745039	7748898	+	59
chr21	7745368	7748898	+	59
chr21	7745651	7748898	+	59
chr21	7748988	7754951	+	59
chr21	7748988	7769186	+	59
chr21	7755119	7758104	+	59
chr21	7755119	7769186	+	59
chr21	7769376	7771566	+	59
chr21	7769376	7774198	+	59
chr21	7774589	7777667	+	59
chr21	7785901	7788860	-	61
chr21	7785901	7789473	-	61
chr21	7789619	7793820	-	61
chr21	7819673	7825373	-	62
chr21	7819673	7828641	-	62
chr21	7828725	7829516	-	62
chr21	7828753	7829516	-	62
chr21	7828753	7829886	-	62
chr21	8197928	8200737	+	65
chr21	8201053	8222960	+	65
chr21	8223058	8223184	+	65
chr21	8224186	8224346	+	65
chr21	8224439	8226173	+	65
chr21	8226392	8227179	+	65
chr21	8380973	8383783	+	80
chr21	8383922	8405959	+	80
chr21	8383922	8450146	+	80
chr21	8384099	8405959	+	80
chr21	8384099	8450146	+	80
chr21	8406057	8406183	+	80
chr21	8407185	8407345	+	80
chr21	8407438	8409172	+	80
chr21	8409391	8410178	+	80
chr21	8450244	8450370	+	80
chr21	8451372	8451532	+	80
chr21	8451625	8453319	+	80
chr21	8453538	8454325	+	80
chr21	8759262	8761275	+	100
chr21	8759862	8761275	+	100
chr21	8763341	8807012	-	101
chr21	8807173	8836526	-	101
chr21	8857319	8859996	+	104
chr21	8860067	8864000	+	104
chr21	8864083	8866870	+	104
chr21	8866900	8866990	+	104
chr21	8867064	8873016	+	104
chr21	8873088	8877130	+	104
chr21	8877295	8878663	+	104
chr21	8878844	8880011	+	104
chr21	8996600	9018547	-	107
chr21	9053394	9058822	+	109
chr21	9068630	9069444	-	110
chr21	9069600	9070213	-	110
chr21	9070445	9071127	-	110
chr21	9070445	9127488	-	110
chr21	9071249	9071608	-	110
chr21	9071683	9073094	-	110
chr21	9127548	9129682	-	110
chr21	9325101	9325630	+	113
chr21	9325101	9325873	+	113
chr21	9325101	9327239	+	113
chr21	9325224	9325604	+	113
chr21	9325224	9327239	+	113
chr21	9325824	9327239	+	113
chr21	9325962	9327239	+	113
chr21	9327299	9331230	+	113
chr21	9327299	9343507	+	113
chr21	9331291	9367173	+	113
chr21	9343533	9354230	+	113
chr21	9367276	9368465	+	113
chr21	9369327	9373946	-	115
chr21	9374167	9375507	-	115
chr21	9375720	9376351	-	115
chr21	9530264	9542987	+	116
chr21	9543109	9548817	+	116
chr21	9548996	9558972	+	116
chr21	9634399	9677371	+	118
chr21	9677570	9678229	+	118
chr21	9678354	9679514	+	118
chr21	9782305	9783247	-	120
chr21	9782305	9807734	-	120
chr21	9783306	9792554	-	120
chr21	9792643	9807734	-	120
chr21	9807103	9807734	-	120
chr21	9807821	9808173	-	120
chr21	9807975	9808173	-	120
chr21	9807975	9813836	-	120
chr21	9808362	9809066	-	120
chr21	9808362	9812426	-	120
chr21	9809182	9809672	-	120
chr21	9809182	9810092	-	120
chr21	9810516	9816654	-	120
chr21	9810516	9837763	-	120
chr21	9913507	9914092	+	124
chr21	9913507	9914406	+	124
chr21	9914183	9914406	+	124
chr21	9975105	9986146	-	125
chr21	9986341	9988154	-	125
chr21	9988319	9988525	-	125
chr21	9988662	9992165	-	125
chr21	9992260	9996821	-	125
chr21	9996992	9997745	-	125
chr21	9997847	9997958	-	125
chr21	9998049	10002084	-	125
chr21	10002285	10002916	-	125
chr21	10003096	10119240	-	125
chr21	10122333	10127147	+	127
chr21	10329039	10338454	-	129
chr21	10329039	10342615	-	129
chr21	10338567	10340413	-	129
chr21	10340479	10342615	-	129
chr21	10357637	10357954	+	131
chr21	10413755	10414810	+	133
chr21	10414912	10451426	+	133
chr21	10414912	10454133	+	133
chr21	10454297	10462835	+	133
chr21	10463008	10464861	+	133
chr21	10464977	10473009	+	133
chr21	10464977	10473027	+	133
chr21	10473730	10482739	+	133
chr21	10482860	10485617	+	133,134
chr21	10485735	10491245	+	133,134
chr21	10491348	10491539	+	133,134
chr21	10491645	10496912	+	133,134
chr21	10497100	10497354	+	133
chr21	10497110	10497354	+	134
chr21	10497520	10498856	+	133,134
chr21	10498967	10499474	+	133
chr21	10498987	10499474	+	134
chr21	10499541	10500806	+	133,134
chr21	10501020	10514121	+	133,134
chr21	10514251	10516317	+	133,134
chr21	10516438	10524579	+	134
chr21	10521695	10524579	+	135
chr21	10524689	10527354	+	134,135
chr21	10527413	10538680	+	134,135
chr21	10527413	10559493	+	135
chr21	10538735	10541111	+	134,135
chr21	10541166	10542394	+	134,135
chr21	10541166	10543328	+	135
chr21	10542449	10543328	+	135
chr21	10542449	10552656	+	134,135
chr21	10542449	10559493	+	135
chr21	10543383	10552656	+	135
chr21	10552717	10559493	+	134,135
chr21	10559545	10561029	+	134,135
chr21	10561192	10567669	+	134,135
chr21	10567790	10569436	+	134,135
chr21	10569537	10569682	+	134,135
chr21	10569747	10570484	+	134,135
chr21	10570550	10577459	+	134,135
chr21	10577521	10578336	+	134,135
chr21	10578419	10578516	+	134,135
chr21	10578606	10590461	+	134,135
chr21	10590524	10592292	+	134,135
chr21	10592374	10595981	+	135
chr21	10592374	10598014	+	134
chr21	10596088	10598014	+	135
chr21	10598095	10602057	+	134,135
chr21	10602151	10603561	+	134,135
chr21	10603633	10605416	+	134,135
chr21	10612577	10613212	-	137
chr21	10649707	10649789	-	139
chr21	12999927	13016620	-	140
chr21	13038425	13042501	+	141
chr21	13038425	13045162	+	141
chr21	13042617	13042778	+	141
chr21	13042953	13045162	+	141
chr21	13045271	13046235	+	141
chr21	13045271	13048964	+	141
chr21	13046374	13048964	+	141
chr21	13049030	13051795	+	141
chr21	13051890	13060576	+	141
chr21	13060884	13065174	+	141
chr21	13065243	13065557	+	141
chr21	13065700	13066851	+	141
chr21	13098327	13113080	-	143
chr21	13113149	13113664	-	143
chr21	13305222	13314407	+	145
chr21	13349369	13350456	+	146
chr21	13385161	13386281	-	147
chr21	13386446	13387722	-	147
chr21	13387937	13393545	-	147
chr21	13393619	13393716	-	147
chr21	13393746	13395967	-	147
chr21	13396058	13398969	-	147
chr21	13399032	13399356	-	147
chr21	13399436	13405180	-	147
chr21	13405254	13408319	-	147
chr21	13408351	13413595	-	147
chr21	13413669	13413761	-	147
chr21	13413791	13421599	-	147
chr21	13421691	13423126	-	147
chr21	13423189	13426145	-	147
chr21	13426219	13426311	-	147
chr21	13426341	13427579	-	147
chr21	13427653	13427744	-	147
chr21	13443432	13451309	-	149
chr21	13451386	13451556	-	149
chr21	13451743	13452190	-	149
chr21	13452325	13457789	-	149
chr21	13457933	13489077	-	149
chr21	13516272	13545976	+	151
chr21	13546124	13546979	+	151
chr21	13547129	13556392	+	151
chr21	13547129	13565664	+	151
chr21	13556512	13558316	+	151
chr21	13556512	13565664	+	151
chr21	13556512	13574596	+	151
chr21	13565782	13574596	+	151
chr21	13610750	13615122	+	155
chr21	13615238	13615396	+	155
chr21	13615571	13618348	+	155
chr21	13618456	13620157	+	155
chr21	13620296	13622804	+	155
chr21	13622876	13624312	+	155
chr21	13622876	13628381	+	155
chr21	13624534	13625272	+	155
chr21	13628453	13629855	+	155
chr21	13629901	13630940	+	155
chr21	13631108	13639514	+	155
chr21	13639639	13641344	+	155
chr21	13666530	13667098	-	159
chr21	13770214	13771564	+	165
chr21	13843433	13844021	-	171
chr21	13844136	13845004	-	171
chr21	13845275	13846012	-	171
chr21	13846142	13846758	-	171
chr21	13846880	13847062	-	171
chr21	13846950	13848089	-	171
chr21	13847124	13847449	-	171
chr21	13847593	13848089	-	171
chr21	13909655	13910495	-	173
chr21	13909694	13910495	-	173
chr21	13910550	13911717	-	173
chr21	13911764	13915186	-	173
chr21	13911764	13917554	-	173
chr21	13915410	13916746	-	173
chr21	13916959	13917554	-	173
chr21	13917837	13925163	-	173
chr21	13925294	13927334	-	173
chr21	13925294	13932227	-	173
chr21	13927448	13932227	-	173
chr21	13932375	13933837	-	173
chr21	13932375	13935514	-	173
chr21	13934228	13937534	-	173
chr21	13938068	13939245	-	173
chr21	13939429	13940814	-	173
chr21	13940979	13945038	-	173
chr21	13943863	13945038	-	173
chr21	13945110	13951066	-	173
chr21	13945144	13951066	-	173
chr21	13951140	13951231	-	173
chr21	13951261	13954065	-	173
chr21	13951261	13962739	-	173
chr21	13951261	13969972	-	173
chr21	13954151	13958115	-	173
chr21	13954151	13979701	-	173
chr21	13958186	13960808	-	173
chr21	13960840	13967380	-	173
chr21	13962872	13967380	-	173
chr21	13967437	13969972	-	173
chr21	13970111	13971166	-	173
chr21	13970111	13971995	-	173
chr21	13971274	13975183	-	173
chr21	13975358	13975519	-	173
chr21	13975635	13979701	-	173
chr21	14001101	14001541	+	176
chr21	14001663	14001909	+	176
chr21	14001985	14005199	+	176
chr21	14007199	14008186	+	177
chr21	14008303	14009588	+	177
chr21	14009674	14010242	+	177
chr21	14010318	14010776	+	177
chr21	14010875	14011361	+	177
chr21	14011420	14011695	+	177
chr21	14011811	14012119	+	177
chr21	14012283	14013502	+	177
chr21	14013658	14013760	+	177
chr21	14013849	14014623	+	177
chr21	14019578	14019859	-	178
chr21	14019939	14020170	-	178
chr21	14020249	14020544	-	178
chr21	14027598	14083949	+	179
chr21	14064528	14068636	+	180
chr21	14068752	14068913	+	180
chr21	14084145	14088583	+	179
chr21	14084145	14088608	+	179
chr21	14084145	14143508	+	179
chr21	14084145	14143756	+	179
chr21	14109081	14144622	-	183
chr21	14144800	14152572	-	183
chr21	14152685	14163418	-	183
chr21	14163524	14165222	-	183
chr21	14165391	14166361	-	183
chr21	14165391	14181757	-	183
chr21	14166452	14181757	-	183
chr21	14181860	14185960	-	183
chr21	14186070	14189033	-	183
chr21	14189420	14206814	-	183
chr21	14189420	14210799	-	183
chr21	14216283	14219552	+	185
chr21	14216283	14219562	+	185
chr21	14216283	14221096	+	185
chr21	14219726	14221096	+	185
chr21	14221170	14224437	+	185
chr21	14224538	14226858	+	185
chr21	14224538	14226879	+	185
chr21	14236307	14268402	+	186
chr21	14268593	14269486	+	186
chr21	14269660	14270524	+	186
chr21	14270610	14279595	+	186
chr21	14274158	14279595	+	186
chr21	14279658	14287549	+	186
chr21	14287698	14288403	+	186
chr21	14288547	14291285	+	186
chr21	14288547	14291569	+	186
chr21	14291748	14299437	+	186
chr21	14291748	14305695	+	186
chr21	14299682	14302074	+	186
chr21	14302141	14304222	+	186
chr21	14304361	14305695	+	186
chr21	14305843	14308370	+	186
chr21	14308456	14308552	+	186
chr21	14308620	14308971	+	186
chr21	14308620	14312943	+	186
chr21	14309099	14312943	+	186
chr21	14313121	14316200	+	186
chr21	14313132	14316200	+	186
chr21	14316369	14317472	+	186
chr21	14317636	14323511	+	186
chr21	14323588	14336079	+	186
chr21	14323588	14337179	+	186
chr21	14336258	14337179	+	186
chr21	14337241	14337780	+	186
chr21	14338001	14345155	+	186
chr21	14345311	14348015	+	186
chr21	14348172	14352628	+	186
chr21	14352829	14353553	+	186
chr21	14353681	14355040	+	186
chr21	14355143	14357730	+	186
chr21	14357875	14359149	+	186
chr21	14359310	14360839	+	186
chr21	14361004	14362031	+	186
chr21	14362227	14362651	+	186
chr21	14374285	14375651	-	187
chr21	14375820	14378198	-	187
chr21	14378413	14381202	-	187
chr21	14381544	14383094	-	187
chr21	14381544	14383276	-	187
chr21	14486115	14498441	-	188
chr21	14496404	14498441	-	188
chr21	14498593	14500528	-	188
chr21	14500736	14510309	-	188
chr21	14500736	14546204	-	188
chr21	14510462	14512443	-	188
chr21	14512574	14516891	-	188
chr21	14517042	14521149	-	188
chr21	14521222	14523270	-	188
chr21	14521222	14546204	-	188
chr21	14521222	14582135	-	188
chr21	14523395	14546204	-	188
chr21	14582292	14585361	+	189
chr21	14582489	14583319	-	188
chr21	14582489	14583649	-	188
chr21	14583777	14594012	-	188
chr21	14585539	14591321	+	189
chr21	14591469	14594693	+	189
chr21	14592640	14594012	-	188
chr21	14594079	14602022	-	188
chr21	14594741	14597924	+	189
chr21	14602100	14609481	-	188
chr21	14609569	14612875	-	188
chr21	14612646	14612875	-	188
chr21	14612914	14615975	-	188
chr21	14616017	14643001	-	188
chr21	14643134	14658747	-	188
chr21	14677081	14724275	-	190
chr21	14724395	14725524	-	190
chr21	14725648	14762876	-	190
chr21	14729336	14740252	-	190
chr21	14729336	14753323	-	190
chr21	14740399	14743259	-	190
chr21	14743374	14753323	-	190
chr21	14743374	14753800	-	190
chr21	14747330	14750862	-	190
chr21	14747330	14753323	-	190
chr21	14748376	14750862	-	190
chr21	14750910	14753323	-	190
chr21	14750910	14753800	-	190
chr21	14753393	14753800	-	190
chr21	14753395	14753800	-	190
chr21	14753395	14753932	-	190
chr21	14754074	14762837	-	190
chr21	14762152	14762837	-	190
chr21	14820031	14823117	-	194
chr21	14824416	14825522	-	193,194
chr21	14825625	14833503	-	194
chr21	14825625	14857541	-	193,194
chr21	14837824	14853273	-	194
chr21	14853432	14857541	-	194
chr21	14857709	14881886	-	194
chr21	14857709	14902898	-	194
chr21	14857709	14918170	-	194
chr21	14857709	15014343	-	193
chr21	14903016	14913462	-	194
chr21	14913523	14917058	-	194
chr21	14918773	14946554	+	196
chr21	14961722	14964084	+	198
chr21	14968527	15002179	-	197
chr21	14968527	15014343	-	197
chr21	14968527	15043494	-	197
chr21	14971570	14974214	+	199
chr21	14974318	14992233	+	199
chr21	14988193	14991200	-	197
chr21	14988193	15043494	-	197
chr21	14991307	15014343	-	197
chr21	15014467	15043494	-	197
chr21	15014467	15064744	-	197
chr21	15043575	15064744	-	197
chr21	15043575	15065724	-	197
chr21	15067213	15067534	+	201
chr21	15103090	15105118	-	202
chr21	15105244	15115755	-	202
chr21	15115881	15122357	-	202
chr21	15123762	15138456	-	202
chr21	15192439	15194335	-	203
chr21	15194513	15195406	-	203
chr21	15195546	15220191	-	203
chr21	15220258	15224115	-	203
chr21	15263667	15275719	-	204
chr21	15275880	15280494	-	204
chr21	15280748	15283352	-	204
chr21	15370912	15383028	-	206
chr21	15370912	15385621	-	206
chr21	15370912	15390577	-	206
chr21	15383174	15385621	-	206
chr21	15385690	15390577	-	206
chr21	15390619	15393970	-	206
chr21	15390619	15394472	-	206
chr21	15390619	15394999	-	206
chr21	15394044	15395462	-	206
chr21	15394050	15394472	-	206
chr21	15394507	15394999	-	206
chr21	15395130	15395462	-	206
chr21	15395498	15397888	-	206
chr21	15395498	15400497	-	206
chr21	15395498	15467287	-	206
chr21	15397985	15400497	-	206
chr21	15400550	15401987	-	206
chr21	15400550	15405574	-	206
chr21	15400550	15444023	-	206
chr21	15400550	15477787	-	206
chr21	15405765	15405879	-	206
chr21	15405930	15441225	-	206
chr21	15436902	15441225	-	206
chr21	15441336	15442165	-	206
chr21	15441349	15441777	-	206
chr21	15441349	15444023	-	206
chr21	15441848	15444023	-	206
chr21	15444082	15444373	-	206
chr21	15444082	15477787	-	206
chr21	15467381	15470723	-	206
chr21	15470758	15471874	-	206
chr21	15471944	15477787	-	206
chr21	15476381	15477787	-	206
chr21	15477857	15511118	-	206
chr21	15477857	15575269	-	206
chr21	15494899	15495715	-	208
chr21	15510995	15511118	-	206
chr21	15511382	15513864	-	206
chr21	15511382	15575269	-	206
chr21	15513935	15575269	-	206
chr21	15524892	15575269	-	206
chr21	15526724	15571191	-	206
chr21	15526724	15573972	-	206
chr21	15526724	15575269	-	206
chr21	15538811	15575269	-	206
chr21	15560734	15561200	-	206
chr21	15561513	15571191	-	206
chr21	15567989	15571191	-	206
chr21	15571357	15575269	-	206
chr21	15574035	15575269	-	206
chr21	15575411	15627045	-	206
chr21	15694755	15695884	-	210
chr21	15730439	15762890	+	211
chr21	15744317	15744891	-	212
chr21	15762969	15765996	+	211
chr21	15766142	15777903	+	211
chr21	15773318	15777903	+	211
chr21	15778028	15791501	+	211
chr21	15791665	15799756	+	211
chr21	15799844	15805120	+	211
chr21	15805259	15808808	+	211
chr21	15805259	15818697	+	211
chr21	15805259	15870067	+	211
chr21	15808886	15811136	+	211
chr21	15811211	15818697	+	211
chr21	15818847	15824038	+	211
chr21	15824167	15824965	+	211
chr21	15825062	15826203	+	211
chr21	15825062	15826976	+	211
chr21	15826366	15826976	+	211
chr21	15827204	15830530	+	211
chr21	15830602	15831400	+	211
chr21	15831630	15833347	+	211
chr21	15833549	15842397	+	211
chr21	15842541	15847662	+	211
chr21	15842541	15849776	+	211
chr21	15842541	15864267	+	211
chr21	15847777	15849776	+	211
chr21	15849873	15864267	+	211
chr21	15864447	15866265	+	211
chr21	15866345	15870067	+	211
chr21	15870148	15874402	+	211
chr21	15874527	15877795	+	211
chr21	15877992	15878302	+	211
chr21	15928530	15965331	+	213
chr21	15928530	15972310	+	213
chr21	15928530	16071113	+	213
chr21	15965408	15972310	+	213
chr21	15972516	16071113	+	213
chr21	16011741	16013838	+	213
chr21	16014093	16071113	+	213
chr21	16041354	16042983	+	213
chr21	16041465	16042983	+	213
chr21	16043057	16071113	+	213
chr21	16070549	16071113	+	213
chr21	16070568	16071113	+	213
chr21	16070893	16071113	+	213
chr21	16071399	16072962	+	213
chr21	16071399	16073233	+	213
chr21	16071399	16181590	+	213
chr21	16125009	16181590	+	213
chr21	16125448	16181590	+	213
chr21	16181363	16181590	+	213
chr21	16181688	16231055	+	213
chr21	16181688	16391613	+	213
chr21	16194634	16214256	+	213
chr21	16194634	16222299	+	213
chr21	16194634	16223523	+	213
chr21	16194634	16231055	+	213
chr21	16194634	16391613	+	213
chr21	16194634	16487489	+	213
chr21	16195192	16231055	+	213
chr21	16212147	16231055	+	213
chr21	16214379	16231055	+	213
chr21	16222919	16231055	+	213
chr21	16223575	16231055	+	213
chr21	16231116	16257392	+	213
chr21	16231116	16291230	+	213
chr21	16231116	16352128	+	213
chr21	16231116	16383159	+	213
chr21	16231116	16391613	+	213
chr21	16231116	16487489	+	213
chr21	16257455	16391613	+	213
chr21	16257455	16487489	+	213
chr21	16279863	16391613	+	213
chr21	16291413	16292075	+	213
chr21	16292149	16296602	-	218
chr21	16292149	16309030	-	218
chr21	16296701	16308008	-	218
chr21	16309089	16310265	-	218
chr21	16330712	16391613	+	213
chr21	16352274	16391613	+	213
chr21	16357398	16391613	+	213
chr21	16383305	16391613	+	213
chr21	16391686	16477844	+	213
chr21	16391686	16487489	+	213
chr21	16391686	16640229	+	213
chr21	16417459	16418858	-	219
chr21	16418962	16419036	-	219
chr21	16419742	16477844	+	213
chr21	16419742	16485711	+	213
chr21	16419742	16487489	+	213
chr21	16420573	16487489	+	213
chr21	16420577	16487489	+	213
chr21	16420673	16487489	+	213
chr21	16478040	16487489	+	213
chr21	16485817	16487489	+	213
chr21	16487539	16521718	+	213
chr21	16487539	16522206	+	213
chr21	16487539	16535033	+	213
chr21	16487539	16537378	+	213
chr21	16487539	16564773	+	213
chr21	16487539	16589352	+	213
chr21	16487539	16594339	+	213
chr21	16487539	16606993	+	213
chr21	16506024	16507753	-	220
chr21	16521817	16537378	+	213
chr21	16535710	16537378	+	213
chr21	16537440	16550749	+	213
chr21	16537440	16560446	+	213
chr21	16537440	16564773	+	213
