chr21	5585258	5589346	+
chr21	5585988	5586444	+
chr21	5585988	5588136	+
chr21	5585988	5590018	+
chr21	5585988	5614751	+
chr21	5586500	5590018	+
chr21	5705454	5706962	+
chr21	5707158	5709153	-
chr21	6060500	6062523	+
chr21	6062592	6066866	+
chr21	6067050	6067704	+
chr21	6067050	6076003	+
chr21	6073393	6074775	+
chr21	6073393	6076003	+
chr21	6073674	6074775	+
chr21	6074926	6075739	+
chr21	6074926	6076003	+
chr21	6075808	6076003	+
chr21	6081285	6082201	+
chr21	6085146	6085760	-
chr21	6087094	6087344	-
chr21	6087528	6089195	-
chr21	6089500	6091366	-
chr21	6111253	6112069	+
chr21	6112240	6112738	+
chr21	6112856	6116223	+
chr21	6116288	6116461	+
chr21	6116624	6116893	+
chr21	6117019	6117127	+
chr21	6117252	6117803	+
chr21	6118028	6118255	+
chr21	6118403	6118782	+
chr21	6118909	6119023	+
chr21	6119241	6119719	+
chr21	6120002	6120486	+
chr21	6120719	6121143	+
chr21	6230952	6234982	-
chr21	6230952	6235988	-
chr21	6230952	6267134	-
chr21	6232834	6234982	-
chr21	6235148	6235988	-
chr21	6235148	6254790	-
chr21	6235148	6267134	-
chr21	6236161	6267134	-
chr21	6254850	6267134	-
chr21	6272165	6272781	-
chr21	6272881	6272966	-
chr21	6273027	6273921	-
chr21	6274033	6274150	-
chr21	6274250	6274936	-
chr21	6275042	6275272	-
chr21	6275372	6275866	-
chr21	6276014	6276086	-
chr21	6276204	6276376	-
chr21	6309305	6309699	+
chr21	6309817	6310671	+
chr21	6310780	6311465	+
chr21	6311557	6311678	+
chr21	6311848	6312836	+
chr21	6318605	6320871	+
chr21	6318605	6329547	+
chr21	6318605	6354357	+
chr21	6320975	6321163	+
chr21	6320975	6322599	+
chr21	6322698	6356687	+
chr21	6329608	6354357	+
chr21	6354523	6358554	+
chr21	6358575	6358576	+
chr21	6358739	6358740	+
chr21	6445326	6445539	-
chr21	6445662	6447735	-
chr21	6445662	6448480	-
chr21	6447580	6447735	-
chr21	6447773	6467447	-
chr21	6447778	6448480	-
chr21	6448566	6449822	-
chr21	6449932	6450511	-
chr21	6450647	6450903	-
chr21	6450982	6452118	-
chr21	6452225	6453988	-
chr21	6454074	6454630	-
chr21	6454757	6455577	-
chr21	6455670	6456880	-
chr21	6456951	6457064	-
chr21	6457200	6457293	-
chr21	6457374	6457920	-
chr21	6458056	6459455	-
chr21	6458056	6460186	-
chr21	6459639	6460186	-
chr21	6460294	6461657	-
chr21	6460294	6463662	-
chr21	6463880	6464943	-
chr21	6464982	6467447	-
chr21	6465020	6467447	-
chr21	6465020	6467902	-
chr21	6484917	6486137	-
chr21	6486231	6486321	-
chr21	6486456	6487106	-
chr21	6487206	6487362	-
chr21	6487413	6492130	-
chr21	6487413	6492254	-
chr21	6487413	6493043	-
chr21	6492198	6493043	-
chr21	6492198	6495992	-
chr21	6492293	6495992	-
chr21	6493111	6495992	-
chr21	6496081	6499128	-
chr21	6551451	6552766	-
chr21	6552931	6553769	-
chr21	6560972	6562200	+
chr21	6561538	6562200	+
chr21	6562094	6562200	+
chr21	6562324	6563754	+
chr21	6630571	6634603	-
chr21	6632438	6634603	-
chr21	6632438	6666428	-
chr21	6634769	6635610	-
chr21	6634769	6659518	-
chr21	6634769	6670521	-
chr21	6659579	6670521	-
chr21	6666527	6668151	-
chr21	6667963	6668151	-
chr21	6668244	6670521	-
chr21	6668255	6670521	-
chr21	6676300	6676376	-
chr21	6676455	6677310	-
chr21	6677446	6677570	-
chr21	6677662	6678347	-
chr21	6678451	6678659	-
chr21	6678790	6679280	-
chr21	6679411	6679544	-
chr21	6679636	6679811	-
chr21	6712738	6712925	+
chr21	6713032	6713138	+
chr21	6713251	6713756	+
chr21	6713851	6714089	+
chr21	6714184	6714878	+
chr21	6714970	6716096	+
chr21	6716158	6716243	+
chr21	6721992	6724258	+
chr21	6724294	6724392	+
chr21	6789707	6797729	+
chr21	6797786	6810856	+
chr21	6858644	6859037	+
chr21	6859217	6896994	+
chr21	6905166	6906516	+
chr21	6986649	6992109	-
chr21	6992323	6993498	-
chr21	6993597	6995221	-
chr21	6995033	6995221	-
chr21	6995314	6997591	-
chr21	6995325	6997591	-
chr21	7003366	7003442	-
chr21	7003510	7004462	-
chr21	7004518	7004639	-
chr21	7004731	7005410	-
chr21	7005523	7005725	-
chr21	7005859	7006379	-
chr21	7006495	7006610	-
chr21	7006702	7006880	-
chr21	7020650	7024624	+
chr21	7049061	7061346	+
chr21	7049061	7080035	+
chr21	7049061	7081048	+
chr21	7061406	7081048	+
chr21	7080208	7085244	+
chr21	7080290	7081048	+
chr21	7081214	7083362	+
chr21	7081214	7085244	+
chr21	7385143	7385228	-
chr21	7385290	7386239	-
chr21	7386295	7386419	-
chr21	7386511	7387196	-
chr21	7387300	7387505	-
chr21	7387639	7388129	-
chr21	7388260	7388390	-
chr21	7388482	7388669	-
chr21	7421598	7421770	-
chr21	7421888	7421960	-
chr21	7422108	7422602	-
chr21	7422702	7422932	-
chr21	7423038	7423718	-
chr21	7423824	7423941	-
chr21	7424053	7424947	-
chr21	7425008	7425093	-
chr21	7425193	7425809	-
chr21	7430839	7443124	+
chr21	7430839	7461813	+
chr21	7430839	7462826	+
chr21	7443184	7462826	+
chr21	7461986	7467022	+
chr21	7462068	7462826	+
chr21	7462992	7463448	+
chr21	7462992	7465140	+
chr21	7462992	7467022	+
chr21	7463504	7467022	+
chr21	7669660	7675413	-
chr21	7671383	7675413	-
chr21	7671383	7676419	-
chr21	7672055	7676143	-
chr21	7673265	7675413	-
chr21	7675579	7676337	-
chr21	7675579	7676425	-
chr21	7676592	7681596	-
chr21	7745039	7748898	+
chr21	7745368	7748898	+
chr21	7745651	7748898	+
chr21	7748988	7754951	+
chr21	7748988	7769186	+
chr21	7755119	7758104	+
chr21	7755119	7769186	+
chr21	7769376	7771566	+
chr21	7769376	7774198	+
chr21	7774589	7777667	+
chr21	7785901	7788860	-
chr21	7785901	7789473	-
chr21	7789619	7793820	-
chr21	7819673	7825373	-
chr21	7819673	7828641	-
chr21	7828725	7829516	-
chr21	7828753	7829516	-
chr21	7828753	7829886	-
chr21	8197928	8200737	+
chr21	8201053	8222960	+
chr21	8223058	8223184	+
chr21	8224186	8224346	+
chr21	8224439	8226173	+
chr21	8226392	8227179	+
chr21	8380973	8383783	+
chr21	8383922	8405959	+
chr21	8383922	8450146	+
chr21	8384099	8405959	+
chr21	8384099	8450146	+
chr21	8406057	8406183	+
chr21	8407185	8407345	+
chr21	8407438	8409172	+
chr21	8409391	8410178	+
chr21	8450244	8450370	+
chr21	8451372	8451532	+
chr21	8451625	8453319	+
chr21	8453538	8454325	+
chr21	8759262	8761275	+
chr21	8759862	8761275	+
chr21	8763341	8807012	-
chr21	8807173	8836526	-
chr21	8857319	8859996	+
chr21	8860067	8864000	+
chr21	8864083	8866870	+
chr21	8866900	8866990	+
chr21	8867064	8873016	+
chr21	8873088	8877130	+
chr21	8877295	8878663	+
chr21	8878844	8880011	+
chr21	8996600	9018547	-
chr21	9053394	9058822	+
chr21	9068630	9069444	-
chr21	9069600	9070213	-
chr21	9070445	9071127	-
chr21	9070445	9127488	-
chr21	9071249	9071608	-
chr21	9071683	9073094	-
chr21	9127548	9129682	-
chr21	9325101	9325630	+
chr21	9325101	9325873	+
chr21	9325101	9327239	+
chr21	9325224	9325604	+
chr21	9325224	9327239	+
chr21	9325824	9327239	+
chr21	9325962	9327239	+
chr21	9327299	9331230	+
chr21	9327299	9343507	+
chr21	9331291	9367173	+
chr21	9343533	9354230	+
chr21	9367276	9368465	+
chr21	9369327	9373946	-
chr21	9374167	9375507	-
chr21	9375720	9376351	-
chr21	9530264	9542987	+
chr21	9543109	9548817	+
chr21	9548996	9558972	+
chr21	9634399	9677371	+
chr21	9677570	9678229	+
chr21	9678354	9679514	+
chr21	9782305	9783247	-
chr21	9782305	9807734	-
chr21	9783306	9792554	-
chr21	9792643	9807734	-
chr21	9807103	9807734	-
chr21	9807821	9808173	-
chr21	9807975	9808173	-
chr21	9807975	9813836	-
chr21	9808362	9809066	-
chr21	9808362	9812426	-
chr21	9809182	9809672	-
chr21	9809182	9810092	-
chr21	9810516	9816654	-
chr21	9810516	9837763	-
chr21	9913507	9914406	+
chr21	9913507	9914092	+
chr21	9914183	9914406	+
chr21	9975105	9986146	-
chr21	9986341	9988154	-
chr21	9988319	9988525	-
chr21	9988662	9992165	-
chr21	9992260	9996821	-
chr21	9996992	9997745	-
chr21	9997847	9997958	-
chr21	9998049	10002084	-
chr21	10002285	10002916	-
chr21	10003096	10119240	-
chr21	10122333	10127147	+
chr21	10329039	10338454	-
chr21	10329039	10342615	-
chr21	10338567	10340413	-
chr21	10340479	10342615	-
chr21	10357637	10357954	+
chr21	10413755	10414810	+
chr21	10414912	10451426	+
chr21	10414912	10454133	+
chr21	10454297	10462835	+
chr21	10463008	10464861	+
chr21	10464977	10473009	+
chr21	10464977	10473027	+
chr21	10473730	10482739	+
chr21	10482860	10485617	+
chr21	10485735	10491245	+
chr21	10491348	10491539	+
chr21	10491645	10496912	+
chr21	10497100	10497354	+
chr21	10497110	10497354	+
chr21	10497520	10498856	+
chr21	10498967	10499474	+
chr21	10498987	10499474	+
chr21	10499541	10500806	+
chr21	10501020	10514121	+
chr21	10514251	10516317	+
chr21	10516438	10524579	+
chr21	10521695	10524579	+
chr21	10524689	10527354	+
chr21	10527413	10538680	+
chr21	10527413	10559493	+
chr21	10538735	10541111	+
chr21	10541166	10542394	+
chr21	10541166	10543328	+
chr21	10542449	10543328	+
chr21	10542449	10552656	+
chr21	10542449	10559493	+
chr21	10543383	10552656	+
chr21	10552717	10559493	+
chr21	10559545	10561029	+
chr21	10561192	10567669	+
chr21	10567790	10569436	+
chr21	10569537	10569682	+
chr21	10569747	10570484	+
chr21	10570550	10577459	+
chr21	10577521	10578336	+
chr21	10578419	10578516	+
chr21	10578606	10590461	+
chr21	10590524	10592292	+
chr21	10592374	10598014	+
chr21	10592374	10595981	+
chr21	10596088	10598014	+
chr21	10598095	10602057	+
chr21	10602151	10603561	+
chr21	10603633	10605416	+
chr21	10612577	10613212	-
chr21	10649707	10649789	-
chr21	12999927	13016620	-
chr21	13038425	13042501	+
chr21	13038425	13045162	+
chr21	13042617	13042778	+
chr21	13042953	13045162	+
chr21	13045271	13046235	+
chr21	13045271	13048964	+
chr21	13046374	13048964	+
chr21	13049030	13051795	+
chr21	13051890	13060576	+
chr21	13060884	13065174	+
chr21	13065243	13065557	+
chr21	13065700	13066851	+
chr21	13098327	13113080	-
chr21	13113149	13113664	-
chr21	13305222	13314407	+
chr21	13349369	13350456	+
chr21	13385161	13386281	-
chr21	13386446	13387722	-
chr21	13387937	13393545	-
chr21	13393619	13393716	-
chr21	13393746	13395967	-
chr21	13396058	13398969	-
chr21	13399032	13399356	-
chr21	13399436	13405180	-
chr21	13405254	13408319	-
chr21	13408351	13413595	-
chr21	13413669	13413761	-
chr21	13413791	13421599	-
chr21	13421691	13423126	-
chr21	13423189	13426145	-
chr21	13426219	13426311	-
chr21	13426341	13427579	-
chr21	13427653	13427744	-
chr21	13443432	13451309	-
chr21	13451386	13451556	-
chr21	13451743	13452190	-
chr21	13452325	13457789	-
chr21	13457933	13489077	-
chr21	13516272	13545976	+
chr21	13546124	13546979	+
chr21	13547129	13556392	+
chr21	13547129	13565664	+
chr21	13556512	13558316	+
chr21	13556512	13565664	+
chr21	13556512	13574596	+
chr21	13565782	13574596	+
chr21	13610750	13615122	+
chr21	13615238	13615396	+
chr21	13615571	13618348	+
chr21	13618456	13620157	+
chr21	13620296	13622804	+
chr21	13622876	13624312	+
chr21	13622876	13628381	+
chr21	13624534	13625272	+
chr21	13628453	13629855	+
chr21	13629901	13630940	+
chr21	13631108	13639514	+
chr21	13639639	13641344	+
chr21	13666530	13667098	-
chr21	13770214	13771564	+
chr21	13843433	13844021	-
chr21	13844136	13845004	-
chr21	13845275	13846012	-
chr21	13846142	13846758	-
chr21	13846880	13847062	-
chr21	13846950	13848089	-
chr21	13847124	13847449	-
chr21	13847593	13848089	-
chr21	13909655	13910495	-
chr21	13909694	13910495	-
chr21	13910550	13911717	-
chr21	13911764	13915186	-
chr21	13911764	13917554	-
chr21	13915410	13916746	-
chr21	13916959	13917554	-
chr21	13917837	13925163	-
chr21	13925294	13927334	-
chr21	13925294	13932227	-
chr21	13927448	13932227	-
chr21	13932375	13933837	-
chr21	13932375	13935514	-
chr21	13934228	13937534	-
chr21	13938068	13939245	-
chr21	13939429	13940814	-
chr21	13940979	13945038	-
chr21	13943863	13945038	-
chr21	13945110	13951066	-
chr21	13945144	13951066	-
chr21	13951140	13951231	-
chr21	13951261	13954065	-
chr21	13951261	13962739	-
chr21	13951261	13969972	-
chr21	13954151	13958115	-
chr21	13954151	13979701	-
chr21	13958186	13960808	-
chr21	13960840	13967380	-
chr21	13962872	13967380	-
chr21	13967437	13969972	-
chr21	13970111	13971166	-
chr21	13970111	13971995	-
chr21	13971274	13975183	-
chr21	13975358	13975519	-
chr21	13975635	13979701	-
chr21	14001101	14001541	+
chr21	14001663	14001909	+
chr21	14001985	14005199	+
chr21	14007199	14008186	+
chr21	14008303	14009588	+
chr21	14009674	14010242	+
chr21	14010318	14010776	+
chr21	14010875	14011361	+
chr21	14011420	14011695	+
chr21	14011811	14012119	+
chr21	14012283	14013502	+
chr21	14013658	14013760	+
chr21	14013849	14014623	+
chr21	14019578	14019859	-
chr21	14019939	14020170	-
chr21	14020249	14020544	-
chr21	14027598	14083949	+
chr21	14064528	14068636	+
chr21	14068752	14068913	+
chr21	14084145	14088583	+
chr21	14084145	14088608	+
chr21	14084145	14143508	+
chr21	14084145	14143756	+
chr21	14109081	14144622	-
chr21	14144800	14152572	-
chr21	14152685	14163418	-
chr21	14163524	14165222	-
chr21	14165391	14166361	-
chr21	14165391	14181757	-
chr21	14166452	14181757	-
chr21	14181860	14185960	-
chr21	14186070	14189033	-
chr21	14189420	14206814	-
chr21	14189420	14210799	-
chr21	14216283	14219552	+
chr21	14216283	14219562	+
chr21	14216283	14221096	+
chr21	14219726	14221096	+
chr21	14221170	14224437	+
chr21	14224538	14226858	+
chr21	14224538	14226879	+
chr21	14236307	14268402	+
chr21	14268593	14269486	+
chr21	14269660	14270524	+
chr21	14270610	14279595	+
chr21	14274158	14279595	+
chr21	14279658	14287549	+
chr21	14287698	14288403	+
chr21	14288547	14291285	+
chr21	14288547	14291569	+
chr21	14291748	14299437	+
chr21	14291748	14305695	+
chr21	14299682	14302074	+
chr21	14302141	14304222	+
chr21	14304361	14305695	+
chr21	14305843	14308370	+
chr21	14308456	14308552	+
chr21	14308620	14308971	+
chr21	14308620	14312943	+
chr21	14309099	14312943	+
chr21	14313121	14316200	+
chr21	14313132	14316200	+
chr21	14316369	14317472	+
chr21	14317636	14323511	+
chr21	14323588	14336079	+
chr21	14323588	14337179	+
chr21	14336258	14337179	+
chr21	14337241	14337780	+
chr21	14338001	14345155	+
chr21	14345311	14348015	+
chr21	14348172	14352628	+
chr21	14352829	14353553	+
chr21	14353681	14355040	+
chr21	14355143	14357730	+
chr21	14357875	14359149	+
chr21	14359310	14360839	+
chr21	14361004	14362031	+
chr21	14362227	14362651	+
chr21	14374285	14375651	-
chr21	14375820	14378198	-
chr21	14378413	14381202	-
chr21	14381544	14383094	-
chr21	14381544	14383276	-
chr21	14486115	14498441	-
chr21	14496404	14498441	-
chr21	14498593	14500528	-
chr21	14500736	14510309	-
chr21	14500736	14546204	-
chr21	14510462	14512443	-
chr21	14512574	14516891	-
chr21	14517042	14521149	-
chr21	14521222	14523270	-
chr21	14521222	14546204	-
chr21	14521222	14582135	-
chr21	14523395	14546204	-
chr21	14582292	14585361	+
chr21	14582489	14583319	-
chr21	14582489	14583649	-
chr21	14583777	14594012	-
chr21	14585539	14591321	+
chr21	14591469	14594693	+
chr21	14592640	14594012	-
chr21	14594079	14602022	-
chr21	14594741	14597924	+
chr21	14602100	14609481	-
chr21	14609569	14612875	-
chr21	14612646	14612875	-
chr21	14612914	14615975	-
chr21	14616017	14643001	-
chr21	14643134	14658747	-
chr21	14677081	14724275	-
chr21	14724395	14725524	-
chr21	14725648	14762876	-
chr21	14729336	14740252	-
chr21	14729336	14753323	-
chr21	14740399	14743259	-
chr21	14743374	14753800	-
chr21	14743374	14753323	-
chr21	14747330	14750862	-
chr21	14747330	14753323	-
chr21	14748376	14750862	-
chr21	14750910	14753323	-
chr21	14750910	14753800	-
chr21	14753395	14753800	-
chr21	14753393	14753800	-
chr21	14753395	14753932	-
chr21	14754074	14762837	-
chr21	14762152	14762837	-
chr21	14820031	14823117	-
chr21	14824416	14825522	-
chr21	14825625	14857541	-
chr21	14825625	14833503	-
chr21	14837824	14853273	-
chr21	14853432	14857541	-
chr21	14857709	14881886	-
chr21	14857709	14902898	-
chr21	14857709	14918170	-
chr21	14857709	15014343	-
chr21	14903016	14913462	-
chr21	14913523	14917058	-
chr21	14918773	14946554	+
chr21	14961722	14964084	+
chr21	14968527	15002179	-
chr21	14968527	15014343	-
chr21	14968527	15043494	-
chr21	14971570	14974214	+
chr21	14974318	14992233	+
chr21	14988193	14991200	-
chr21	14988193	15043494	-
chr21	14991307	15014343	-
chr21	15014467	15043494	-
chr21	15014467	15064744	-
chr21	15043575	15065724	-
chr21	15043575	15064744	-
chr21	15067213	15067534	+
chr21	15103090	15105118	-
chr21	15105244	15115755	-
chr21	15115881	15122357	-
chr21	15123762	15138456	-
chr21	15192439	15194335	-
chr21	15194513	15195406	-
chr21	15195546	15220191	-
chr21	15220258	15224115	-
chr21	15263667	15275719	-
chr21	15275880	15280494	-
chr21	15280748	15283352	-
chr21	15370912	15385621	-
chr21	15370912	15383028	-
chr21	15370912	15390577	-
chr21	15383174	15385621	-
chr21	15385690	15390577	-
chr21	15390619	15393970	-
chr21	15390619	15394472	-
chr21	15390619	15394999	-
chr21	15394044	15395462	-
chr21	15394050	15394472	-
chr21	15394507	15394999	-
chr21	15395130	15395462	-
chr21	15395498	15397888	-
chr21	15395498	15400497	-
chr21	15395498	15467287	-
chr21	15397985	15400497	-
chr21	15400550	15444023	-
chr21	15400550	15401987	-
chr21	15400550	15405574	-
chr21	15400550	15477787	-
chr21	15405765	15405879	-
chr21	15405930	15441225	-
chr21	15436902	15441225	-
chr21	15441336	15442165	-
chr21	15441349	15441777	-
chr21	15441349	15444023	-
chr21	15441848	15444023	-
chr21	15444082	15444373	-
chr21	15444082	15477787	-
chr21	15467381	15470723	-
chr21	15470758	15471874	-
chr21	15471944	15477787	-
chr21	15476381	15477787	-
chr21	15477857	15511118	-
chr21	15477857	15575269	-
chr21	15494899	15495715	-
chr21	15510995	15511118	-
chr21	15511382	15513864	-
chr21	15511382	15575269	-
chr21	15513935	15575269	-
chr21	15524892	15575269	-
chr21	15526724	15573972	-
chr21	15526724	15575269	-
chr21	15526724	15571191	-
chr21	15538811	15575269	-
chr21	15560734	15561200	-
chr21	15561513	15571191	-
chr21	15567989	15571191	-
chr21	15571357	15575269	-
chr21	15574035	15575269	-
chr21	15575411	15627045	-
chr21	15694755	15695884	-
chr21	15730439	15762890	+
chr21	15744317	15744891	-
chr21	15762969	15765996	+
chr21	15766142	15777903	+
chr21	15773318	15777903	+
chr21	15778028	15791501	+
chr21	15791665	15799756	+
chr21	15799844	15805120	+
chr21	15805259	15808808	+
chr21	15805259	15870067	+
chr21	15805259	15818697	+
chr21	15808886	15811136	+
chr21	15811211	15818697	+
chr21	15818847	15824038	+
chr21	15824167	15824965	+
chr21	15825062	15826203	+
chr21	15825062	15826976	+
chr21	15826366	15826976	+
chr21	15827204	15830530	+
chr21	15830602	15831400	+
chr21	15831630	15833347	+
chr21	15833549	15842397	+
chr21	15842541	15847662	+
chr21	15842541	15849776	+
chr21	15842541	15864267	+
chr21	15847777	15849776	+
chr21	15849873	15864267	+
chr21	15864447	15866265	+
chr21	15866345	15870067	+
chr21	15870148	15874402	+
chr21	15874527	15877795	+
chr21	15877992	15878302	+
chr21	15928530	15965331	+
chr21	15928530	16071113	+
chr21	15928530	15972310	+
chr21	15965408	15972310	+
chr21	15972516	16071113	+
chr21	16011741	16013838	+
chr21	16014093	16071113	+
chr21	16041354	16042983	+
chr21	16041465	16042983	+
chr21	16043057	16071113	+
chr21	16070549	16071113	+
chr21	16070568	16071113	+
chr21	16070893	16071113	+
chr21	16071399	16072962	+
chr21	16071399	16073233	+
chr21	16071399	16181590	+
chr21	16125009	16181590	+
chr21	16125448	16181590	+
chr21	16181363	16181590	+
chr21	16181688	16391613	+
chr21	16181688	16231055	+
chr21	16194634	16222299	+
chr21	16194634	16214256	+
chr21	16194634	16223523	+
chr21	16194634	16231055	+
chr21	16194634	16391613	+
chr21	16194634	16487489	+
chr21	16195192	16231055	+
chr21	16212147	16231055	+
chr21	16214379	16231055	+
chr21	16222919	16231055	+
chr21	16223575	16231055	+
chr21	16231116	16291230	+
chr21	16231116	16257392	+
chr21	16231116	16352128	+
chr21	16231116	16383159	+
chr21	16231116	16391613	+
chr21	16231116	16487489	+
chr21	16257455	16391613	+
chr21	16257455	16487489	+
chr21	16279863	16391613	+
chr21	16291413	16292075	+
chr21	16292149	16309030	-
chr21	16292149	16296602	-
chr21	16296701	16308008	-
chr21	16309089	16310265	-
chr21	16330712	16391613	+
chr21	16352274	16391613	+
chr21	16357398	16391613	+
chr21	16383305	16391613	+
chr21	16391686	16477844	+
chr21	16391686	16487489	+
chr21	16391686	16640229	+
chr21	16417459	16418858	-
chr21	16418962	16419036	-
chr21	16419742	16487489	+
chr21	16419742	16477844	+
chr21	16419742	16485711	+
chr21	16420573	16487489	+
chr21	16420577	16487489	+
chr21	16420673	16487489	+
chr21	16478040	16487489	+
chr21	16485817	16487489	+
chr21	16487539	16594339	+
chr21	16487539	16522206	+
chr21	16487539	16521718	+
chr21	16487539	16535033	+
chr21	16487539	16537378	+
chr21	16487539	16564773	+
chr21	16487539	16589352	+
chr21	16487539	16606993	+
chr21	16506024	16507753	-
chr21	16521817	16537378	+
chr21	16535710	16537378	+
chr21	16537440	16606993	+
chr21	16537440	16550749	+
chr21	16537440	16560446	+
chr21	16537440	16564773	+
chr21	16537440	16589352	+
chr21	16537440	16594339	+
chr21	16560499	16606993	+
chr21	16564810	16606993	+
chr21	16564810	16567225	+
chr21	16564810	16594339	+
chr21	16567275	16570973	+
chr21	16567275	16589352	+
chr21	16575273	16582463	-
chr21	16588748	16589352	+
chr21	16588748	16589366	+
chr21	16589414	16594339	+
chr21	16589468	16594339	+
chr21	16589541	16594339	+
chr21	16589558	16594339	+
chr21	16589737	16594339	+
chr21	16594455	16596384	+
chr21	16594455	16606225	+
chr21	16594455	16606993	+
chr21	16596403	16606993	+
chr21	16606274	16606993	+
chr21	16607088	16610697	+
chr21	16607088	16613449	+
chr21	16607088	16619448	+
chr21	16607088	16627176	+
chr21	16607088	16627715	+
chr21	16607088	16640229	+
chr21	16619563	16621372	+
chr21	16627500	16628003	+
chr21	16627786	16627883	+
chr21	16628022	16630795	+
chr21	16630973	16640229	+
chr21	16630973	16631440	+
chr21	16631490	16640229	+
chr21	16754771	16755679	-
chr21	16755799	16815621	-
chr21	16862977	16865701	-
chr21	16865833	16866581	-
chr21	16866677	16873642	-
chr21	17438998	17441676	+
chr21	17441844	17444082	+
chr21	17444201	17448864	+
chr21	17444201	17448870	+
chr21	17513173	17547026	+
chr21	17547194	17551748	+
chr21	17547194	17565427	+
chr21	17551954	17558975	+
chr21	17551954	17565427	+
chr21	17559132	17565427	+
chr21	17559132	17560701	+
chr21	17560825	17561337	+
chr21	17561477	17565427	+
chr21	17565612	17593151	+
chr21	17594333	17598616	-
chr21	17598825	17604144	-
chr21	17598825	17604859	-
chr21	17604277	17604859	-
chr21	17604998	17608971	-
chr21	17609153	17611656	-
chr21	17609153	17612698	-
chr21	17611775	17612698	-
chr21	17612088	17626892	+
chr21	17627050	17633148	+
chr21	17659670	17660262	-
chr21	17763588	17763760	-
chr21	17763862	17767585	-
chr21	17767699	17787027	-
chr21	17777620	17785547	-
chr21	17777620	17787027	-
chr21	17785613	17787027	-
chr21	17787211	17792476	-
chr21	17793559	17810494	+
chr21	17793579	17795207	-
chr21	17793582	17795207	-
chr21	17793582	17796581	-
chr21	17795271	17796581	-
chr21	17797119	17811355	-
chr21	17797119	17818191	-
chr21	17808977	17810494	+
chr21	17811472	17813876	-
chr21	17813930	17818191	-
chr21	17818326	17818857	-
chr21	17818326	17819302	-
chr21	17835827	17840494	-
chr21	17840654	17885461	-
chr21	17901425	17917219	+
chr21	17917401	18027871	+
chr21	17917401	18256508	+
chr21	18022443	18024679	-
chr21	18024751	18034519	-
chr21	18027972	18256508	+
chr21	18034630	18099932	-
chr21	18100019	18114766	-
chr21	18245303	18256508	+
chr21	18245970	18256508	+
chr21	18256819	18256969	+
chr21	18257128	18260199	+
chr21	18260287	18262790	+
chr21	18260287	18265953	+
chr21	18262894	18265953	+
chr21	18270125	18275196	-
chr21	18275337	18278963	-
chr21	18279060	18281039	-
chr21	18281222	18294269	-
chr21	18294445	18294602	-
chr21	18294653	18297733	-
chr21	18297830	18312944	-
chr21	18313078	18315145	-
chr21	18315257	18326431	-
chr21	18326573	18329168	-
chr21	18329295	18332083	-
chr21	18332174	18341412	-
chr21	18341549	18343505	-
chr21	18343657	18343954	-
chr21	18344061	18352902	-
chr21	18353053	18353722	-
chr21	18353864	18359756	-
chr21	18359864	18365139	-
chr21	18365249	18372192	-
chr21	18372325	18379282	-
chr21	18372325	18383626	-
chr21	18379319	18380539	-
chr21	18379319	18383626	-
chr21	18380585	18383626	-
chr21	18383779	18397878	-
chr21	18383779	18460571	-
chr21	18397947	18398198	-
chr21	18398330	18485798	-
chr21	18398330	18403477	-
