16982
5124755	5124874	2	3	14
5124755	5124874	2	3	15
5124755	5124874	2	3	16
5124755	5124874	2	4	18
5125024	5125177	2	3	17
5125878	5125991	2	3	7
5125878	5125991	2	3	8
5125878	5125991	2	3	9
5125878	5125991	2	3	10
5125878	5125991	2	3	11
5125878	5125991	2	3	13
5125878	5125991	2	3	14
5125878	5125991	2	3	15
5125878	5125991	2	3	16
5125878	5125991	2	4	18
5127083	5127142	2	3	9
5127897	5127926	2	3	7
5127897	5127926	2	3	8
5127897	5127926	2	3	16
5127897	5127949	2	3	10
5127897	5127949	2	3	11
5127897	5127949	2	3	13
5127897	5127949	2	3	15
5128213	5128272	2	3	13
5128213	5128368	2	3	10
5128213	5128371	2	3	11
5128213	5128377	2	3	15
5128213	5128412	2	3	14
5130870	5131454	2	5	19
5133425	5133499	2	4	18
5133425	5133499	2	5	19
5133452	5133499	2	5	20
5133654	5133804	2	4	18
5133654	5133804	2	5	19
5133654	5133804	2	5	20
5133901	5134119	2	5	19
5133901	5134119	2	5	20
5134198	5135153	2	5	21
5134360	5134478	2	5	20
5135088	5135153	2	5	19
5135088	5135153	2	5	20
5135934	5136042	2	5	19
5135934	5136042	2	5	20
5135934	5137473	2	5	21
5136987	5137473	2	5	22
5137326	5137473	2	5	19
5137877	5137938	2	5	22
5139697	5139877	2	5	19
5139697	5141102	2	5	21
5140952	5141102	2	5	19
5141276	5141423	2	5	19
5141276	5141423	2	5	21
5141558	5141706	2	5	19
5141558	5141706	2	5	21
5142531	5142667	2	5	19
5142531	5142895	2	5	21
5143221	5143291	2	5	19
5143221	5143291	2	5	23
5143221	5143291	2	5	24
5144090	5144233	2	5	19
5144090	5144233	2	5	23
5144090	5144233	2	5	24
5144423	5144723	2	5	23
5145237	5145444	2	5	24
5146136	5146365	2	5	19
5146657	5146792	2	5	19
5147288	5147431	2	5	19
5147348	5147431	2	5	25
5147389	5147431	2	5	26
5147778	5147877	2	5	19
5147778	5147877	2	5	25
5147778	5147877	2	5	26
5148209	5148303	2	5	19
5148209	5148303	2	5	25
5148209	5148303	2	5	26
5152960	5153072	2	5	19
5152960	5153072	2	5	25
5152960	5153072	2	5	26
5154059	5154246	2	5	26
5154360	5154526	2	5	25
5154622	5154657	2	5	19
5155498	5158758	2	6	27
5157011	5158758	2	6	28
5159079	5159273	2	6	27
5159079	5159273	2	6	28
5163517	5163694	2	6	27
5163517	5165471	2	6	28
5232667	5232923	2	7	29
5243702	5243832	2	7	29
5499150	5499808	2	8	30
5499154	5499966	2	8	31
5499556	5500100	2	8	32
5499998	5500100	2	8	30
5500066	5500100	2	8	31
5502368	5502496	2	8	31
5502368	5502496	2	8	32
5502368	5502541	2	8	30
5553636	5553837	1	9	33
5553658	5553837	1	9	34
5553668	5553837	1	9	35
5553668	5553837	1	9	36
5553678	5553837	1	9	37
5553702	5553837	1	9	38
5553706	5553837	1	9	39
5553709	5553837	1	9	40
5553716	5553837	1	9	41
5565962	5566182	1	9	42
5566124	5566182	1	9	36
5579669	5579807	1	9	37
5582227	5585986	1	9	43
5583465	5585256	1	9	44
5584809	5584974	1	9	37
5584809	5584974	1	9	38
5584809	5585062	1	9	41
5585777	5585986	1	9	45
5585822	5585986	1	9	33
5585822	5585986	1	9	34
5585822	5585986	1	9	36
5585822	5585986	1	9	37
5585822	5585986	1	9	38
5585822	5585986	1	9	40
5585822	5585986	1	9	41
5585822	5585986	1	9	42
5585822	5586368	1	9	39
5586444	5586498	1	9	34
5588136	5588183	1	9	41
5588136	5588645	1	9	37
5588136	5588785	1	9	40
5588136	5592003	1	9	43
5589346	5589527	1	9	44
5590018	5590177	1	9	34
5590018	5590199	1	9	33
5590018	5590682	1	9	35
5590018	5591227	1	9	36
5590018	5591233	1	9	42
5590018	5592002	1	9	45
5597389	5597489	1	10	46
5614751	5614879	1	9	38
5703181	5705636	2	11	47
5705344	5705452	1	12	48
5706962	5707159	1	12	48
5707003	5707156	2	13	49
5709153	5709455	2	13	49
5972923	5973382	2	14	50
6008603	6008809	1	15	51
6034689	6036092	1	16	52
6060339	6060498	1	17	53
6062523	6062590	1	17	53
6066866	6067048	1	17	53
6066968	6067048	1	17	54
6067704	6068127	1	17	54
6073291	6073391	1	17	55
6073347	6073391	1	17	56
6073448	6073672	1	17	57
6074775	6074924	1	17	56
6074775	6074924	1	17	57
6075739	6075806	1	17	56
6076003	6076102	1	17	57
6076003	6076134	1	17	55
6076003	6076152	1	17	56
6076003	6076304	1	17	53
6081192	6081283	1	18	58
6082201	6082584	1	18	58
6084363	6085144	2	19	59
6084380	6087092	2	19	60
6085760	6087092	2	19	59
6087344	6087526	2	19	60
6087344	6088241	2	19	59
6089195	6089498	2	19	60
6091366	6091406	2	19	60
6111130	6111251	1	20	61
6111169	6111251	1	20	62
6112069	6112238	1	20	61
6112069	6112238	1	20	62
6112738	6112854	1	20	61
6112738	6112955	1	20	62
6116223	6116286	1	20	61
6116461	6116622	1	20	61
6116893	6117017	1	20	61
6117127	6117250	1	20	61
6117803	6118026	1	20	61
6118255	6118401	1	20	61
6118782	6118907	1	20	61
6119023	6119239	1	20	61
6119719	6120000	1	20	61
6120486	6120717	1	20	61
6121143	6123777	1	20	61
6215290	6217680	2	21	63
6223479	6223579	2	22	64
6228965	6230950	2	23	65
6228966	6230950	2	23	66
6230398	6230950	2	23	67
6230665	6230950	2	23	68
6230695	6230950	2	23	69
6232565	6232832	2	23	70
6232596	6232832	2	23	71
6234982	6235146	2	23	65
6234982	6235146	2	23	67
6234982	6235146	2	23	70
6234982	6235146	2	23	71
6234982	6235191	2	23	66
6235988	6236159	2	23	69
6235988	6236159	2	23	71
6254790	6254848	2	23	65
6267134	6267274	2	23	67
6267134	6267277	2	23	69
6267134	6267279	2	23	70
6267134	6267303	2	23	65
6267134	6267312	2	23	68
6267134	6267316	2	23	71
6272134	6272163	2	24	72
6272781	6272879	2	24	72
6272966	6273025	2	24	72
6273921	6274031	2	24	72
6274150	6274248	2	24	72
6274936	6275040	2	24	72
6275272	6275370	2	24	72
6275866	6276012	2	24	72
6276086	6276202	2	24	72
6276376	6276531	2	24	72
6309160	6309303	1	25	73
6309699	6309815	1	25	73
6310671	6310778	1	25	73
6311465	6311555	1	25	73
6311678	6311846	1	25	73
6312836	6312947	1	25	73
6318433	6318603	1	26	74
6318439	6318603	1	26	75
6318494	6318603	1	26	76
6318494	6318603	1	26	77
6320871	6320973	1	26	75
6320871	6320973	1	26	76
6321163	6321716	1	26	76
6322599	6322696	1	26	75
6329547	6329606	1	26	74
6354263	6354521	1	26	78
6354357	6354521	1	26	74
6354357	6354521	1	26	77
6356687	6356985	1	26	75
6358554	6358573	1	26	78
6358554	6359183	1	26	77
6358554	6360414	1	26	74
6358576	6358737	1	26	78
6358740	6359766	1	26	78
6365954	6366054	1	27	79
6444868	6445324	2	28	83
6444868	6445660	2	28	80
6444868	6445660	2	28	81
6444868	6445660	2	28	82
6444872	6445660	2	28	84
6445432	6445660	2	28	85
6445539	6445660	2	28	83
6447131	6447771	2	28	86
6447260	6447578	2	28	87
6447735	6447776	2	28	85
6447735	6447776	2	28	87
6448480	6448564	2	28	80
6448480	6448564	2	28	81
6448480	6448564	2	28	82
6448480	6448564	2	28	83
6448480	6448564	2	28	84
6448480	6448564	2	28	85
6448480	6448564	2	28	87
6449822	6449930	2	28	80
6449822	6449930	2	28	81
6449822	6449930	2	28	82
6449822	6449930	2	28	83
6449822	6449930	2	28	84
6449822	6449930	2	28	85
6449822	6449930	2	28	87
6450511	6450631	2	28	87
6450511	6450645	2	28	80
6450511	6450645	2	28	81
6450511	6450645	2	28	82
6450511	6450645	2	28	83
6450511	6450645	2	28	84
6450511	6450645	2	28	85
6450903	6450980	2	28	80
6450903	6450980	2	28	81
6450903	6450980	2	28	82
6450903	6450980	2	28	83
6450903	6450980	2	28	84
6450903	6450980	2	28	85
6452118	6452223	2	28	80
6452118	6452223	2	28	81
6452118	6452223	2	28	82
6452118	6452223	2	28	83
6452118	6452223	2	28	84
6452118	6452223	2	28	85
6453988	6454072	2	28	80
6453988	6454072	2	28	81
6453988	6454072	2	28	82
6453988	6454072	2	28	83
6453988	6454072	2	28	84
6453988	6454072	2	28	85
6454630	6454755	2	28	80
6454630	6454755	2	28	81
6454630	6454755	2	28	82
6454630	6454755	2	28	83
6454630	6454755	2	28	84
6454630	6454755	2	28	85
6455577	6455668	2	28	80
6455577	6455668	2	28	81
6455577	6455668	2	28	82
6455577	6455668	2	28	83
6455577	6455668	2	28	84
6455577	6455668	2	28	85
6456879	6456949	2	28	88
6456880	6456949	2	28	80
6456880	6456949	2	28	81
6456880	6456949	2	28	82
6456880	6456949	2	28	83
6456880	6456949	2	28	84
6456880	6456949	2	28	85
6457064	6457198	2	28	80
6457064	6457198	2	28	81
6457064	6457198	2	28	82
6457064	6457198	2	28	83
6457064	6457198	2	28	84
6457064	6457198	2	28	85
6457064	6457198	2	28	88
6457293	6457372	2	28	80
6457293	6457372	2	28	81
6457293	6457372	2	28	82
6457293	6457372	2	28	83
6457293	6457372	2	28	84
6457293	6457372	2	28	85
6457293	6457372	2	28	88
6457900	6458054	2	28	89
6457920	6458054	2	28	80
6457920	6458054	2	28	81
6457920	6458054	2	28	82
6457920	6458054	2	28	83
6457920	6458054	2	28	84
6457920	6458054	2	28	85
6457920	6458054	2	28	88
6459455	6459637	2	28	89
6459455	6460081	2	28	80
6460186	6460292	2	28	81
6460186	6460292	2	28	82
6460186	6460292	2	28	83
6460186	6460292	2	28	84
6460186	6460292	2	28	85
6460186	6460292	2	28	88
6460186	6460292	2	28	89
6461657	6461712	2	28	88
6463662	6463878	2	28	81
6463662	6463878	2	28	82
6463662	6463878	2	28	83
6463662	6463878	2	28	84
6463662	6463878	2	28	85
6463662	6463878	2	28	89
6464943	6464980	2	28	81
6464943	6465018	2	28	82
6464943	6465018	2	28	83
6464943	6465018	2	28	84
6464943	6465018	2	28	85
6464943	6465018	2	28	89
6467447	6467482	2	28	89
6467447	6467508	2	28	81
6467447	6467531	2	28	82
6467447	6467531	2	28	85
6467447	6467533	2	28	86
6467902	6468039	2	28	83
6467902	6468039	2	28	84
6484622	6484915	2	29	90
6484622	6484915	2	29	91
6484622	6484915	2	29	92
6484623	6484915	2	29	93
6484625	6484915	2	29	94
6484629	6486229	2	29	95
6484660	6484915	2	29	96
6484708	6484915	2	29	97
6484854	6484915	2	29	98
6486137	6486229	2	29	90
6486137	6486229	2	29	91
6486137	6486229	2	29	92
6486137	6486229	2	29	93
6486137	6486229	2	29	94
6486137	6486229	2	29	96
6486137	6486229	2	29	97
6486137	6486229	2	29	98
6486321	6486454	2	29	91
6486321	6486454	2	29	92
6486321	6486454	2	29	93
6486321	6486454	2	29	94
6486321	6486454	2	29	96
6486321	6486454	2	29	97
6486321	6486454	2	29	98
6486321	6487611	2	29	90
6486321	6488058	2	29	95
6487106	6487204	2	29	91
6487106	6487204	2	29	92
6487106	6487204	2	29	93
6487106	6487204	2	29	94
6487106	6487204	2	29	96
6487106	6487204	2	29	97
6487106	6487204	2	29	98
6487362	6487411	2	29	91
6487362	6487411	2	29	92
6487362	6487411	2	29	93
6487362	6487411	2	29	94
6487362	6487411	2	29	96
6487362	6487411	2	29	97
6487362	6487411	2	29	98
6487370	6487411	2	29	99
6489290	6493109	2	29	100
6492129	6492196	2	29	101
6492130	6492196	2	29	91
6492130	6492196	2	29	92
6492130	6492196	2	29	93
6492130	6492196	2	29	94
6492130	6492196	2	29	99
6492130	6496079	2	29	96
6492254	6492291	2	29	98
6493043	6493109	2	29	93
6493043	6493109	2	29	94
6493043	6493109	2	29	97
6493043	6493109	2	29	99
6493043	6493584	2	29	101
6495992	6496079	2	29	92
6495992	6496079	2	29	93
6495992	6496079	2	29	94
6495992	6496079	2	29	97
6495992	6496079	2	29	98
6495992	6496079	2	29	100
6495992	6496153	2	29	99
6495992	6496929	2	29	91
6499128	6499201	2	29	94
6499128	6499201	2	29	97
6499128	6499201	2	29	100
6499128	6499203	2	29	98
6499128	6499247	2	29	92
6499128	6499255	2	29	93
6499128	6499260	2	29	96
6507016	6507388	2	30	102
6520343	6520669	2	31	103
6550748	6551449	2	32	104
6552766	6552929	2	32	104
6553769	6553954	2	32	104
6560713	6560970	1	33	105
6561283	6561536	1	33	106
6561910	6562322	1	33	107
6561953	6562092	1	33	108
6562200	6562322	1	33	105
6562200	6562322	1	33	106
6562200	6562322	1	33	108
6563754	6563977	1	33	106
6563754	6564083	1	33	107
6563754	6564202	1	33	108
6563754	6564488	1	33	105
6630181	6630569	2	34	110
6630181	6630569	2	34	111
6630181	6632436	2	34	109
6631797	6632436	2	34	112
6632152	6632436	2	34	113
6632362	6632436	2	34	114
6634357	6634767	2	34	115
6634603	6634767	2	34	110
6634603	6634767	2	34	111
6634603	6634767	2	34	112
6634603	6634767	2	34	114
6634603	6638336	2	34	109
6635610	6635775	2	34	114
6659518	6659577	2	34	111
6659518	6659577	2	34	115
6659518	6659739	2	34	110
6666428	6666525	2	34	113
6667303	6667961	2	34	116
6667303	6667961	2	35	117
6667709	6668253	2	35	118
6668151	6668242	2	34	113
6668151	6668242	2	35	117
6668151	6668253	2	34	116
6670521	6670610	2	34	115
6670521	6670641	2	34	113
6670521	6670649	2	34	112
6670521	6670649	2	35	118
6670521	6670666	2	35	117
6670521	6670691	2	34	111
6670521	6670694	2	34	116
6676177	6676298	2	36	119
6676376	6676453	2	36	119
6677310	6677444	2	36	119
6677570	6677660	2	36	119
6678347	6678449	2	36	119
6678659	6678788	2	36	119
6679280	6679409	2	36	119
6679544	6679634	2	36	119
6679811	6679961	2	36	119
6712595	6712736	1	37	120
6712925	6713030	1	37	120
6713138	6713249	1	37	120
6713756	6713849	1	37	120
6714089	6714182	1	37	120
6714878	6714968	1	37	120
6716096	6716156	1	37	120
6716243	6716360	1	37	120
6721811	6721990	1	38	121
6724258	6724292	1	38	121
6724392	6725208	1	38	121
6789591	6789705	1	39	122
6797729	6797784	1	39	122
6810856	6812296	1	39	122
6858538	6858642	1	40	123
6859037	6859215	1	40	123
6859170	6859255	1	41	124
6896994	6897262	1	40	123
6897290	6899279	1	42	125
6904883	6905164	1	43	126
6906516	6906691	1	43	126
6986449	6986647	2	44	127
6992109	6992321	2	44	127
6993156	6993595	2	44	128
6993498	6993595	2	44	127
6994373	6995031	2	44	129
6994373	6995031	2	44	130
6995221	6995312	2	44	127
6995221	6995312	2	44	128
6995221	6995312	2	44	129
6995221	6995323	2	44	130
6997591	6997698	2	44	127
6997591	6997736	2	44	129
6997591	6997739	2	44	128
6997591	6997764	2	44	130
7003247	7003364	2	45	131
7003442	7003508	2	45	131
7004462	7004516	2	45	131
7004639	7004729	2	45	131
7005410	7005521	2	45	131
7005725	7005857	2	45	131
7006379	7006493	2	45	131
7006610	7006700	2	45	131
7006880	7007021	2	45	131
7020598	7020648	1	46	132
7024624	7025165	1	46	132
7048890	7049059	1	47	133
7048916	7049059	1	47	134
7048919	7049059	1	47	135
7048938	7049059	1	47	136
7048981	7049059	1	47	137
7061346	7061404	1	47	133
7080035	7080206	1	47	134
7080035	7080288	1	47	136
7081003	7081212	1	47	138
7081048	7081212	1	47	133
7081048	7081212	1	47	135
7081048	7081212	1	47	136
7081048	7081212	1	47	137
7083362	7083597	1	47	136
7083362	7083741	1	47	137
7085244	7085499	1	47	134
7085244	7085796	1	47	135
7085244	7087096	1	47	133
7085244	7087228	1	47	138
7092615	7092715	1	48	139
7129102	7130286	1	49	140
7135333	7137788	2	50	141
7385057	7385141	2	51	142
7385228	7385288	2	51	142
7386239	7386293	2	51	142
7386419	7386509	2	51	142
7387196	7387298	2	51	142
7387505	7387637	2	51	142
7388129	7388258	2	51	142
7388390	7388480	2	51	142
7388669	7388798	2	51	142
7421441	7421596	2	52	143
7421770	7421886	2	52	143
7421960	7422106	2	52	143
7422602	7422700	2	52	143
7422932	7423036	2	52	143
7423718	7423822	2	52	143
7423941	7424051	2	52	143
7424947	7425006	2	52	143
7425093	7425191	2	52	143
7425809	7425838	2	52	143
7430658	7430837	1	53	144
7430668	7430837	1	53	145
7430694	7430837	1	53	146
7430716	7430837	1	53	147
7430729	7430837	1	53	148
7430759	7430837	1	53	149
7443124	7443182	1	53	145
7461813	7461984	1	53	146
7461813	7462066	1	53	147
7462781	7462990	1	53	150
7462826	7462990	1	53	144
7462826	7462990	1	53	145
7462826	7462990	1	53	147
7462826	7462990	1	53	148
7462826	7462990	1	53	149
7463448	7463502	1	53	144
7465140	7465375	1	53	147
7465140	7465783	1	53	149
7467022	7467181	1	53	144
7467022	7467277	1	53	146
7467022	7467741	1	53	148
7467022	7468874	1	53	145
7467022	7469006	1	53	150
7474393	7474493	1	54	151
7626343	7627527	2	55	152
7663910	7664010	2	56	153
7669396	7673263	2	57	154
7669529	7669658	2	57	155
7670166	7671381	2	57	156
7671126	7671381	2	57	157
7671872	7672053	2	57	158
7672754	7673263	2	57	159
7673073	7673263	2	57	160
7673216	7673263	2	57	161
7675413	7675577	2	57	155
7675413	7675577	2	57	159
7675413	7675577	2	57	160
7675413	7675577	2	57	161
7675413	7675665	2	57	156
7675413	7679176	2	57	154
7676143	7677934	2	57	158
7676337	7676443	2	57	155
7676337	7676591	2	57	161
7676419	7676591	2	57	157
7676425	7676590	2	57	159
7676425	7676626	2	57	160
7681596	7681741	2	57	159
7744961	7745037	1	58	162
7744970	7745037	1	58	163
7744974	7745037	1	58	164
7744982	7745037	1	58	165
7745038	7745649	1	58	166
7745074	7745366	1	58	167
7748898	7748986	1	58	163
7748898	7748986	1	58	164
7748898	7748986	1	58	165
7748898	7748986	1	58	166
7748898	7748986	1	58	167
7748898	7748986	1	58	168
7748898	7749393	1	58	162
7754951	7755117	1	58	163
7754951	7755117	1	58	164
7754951	7755117	1	58	167
7754951	7755117	1	58	168
7754951	7756112	1	58	166
7758104	7758626	1	58	164
7758104	7758628	1	58	167
7768883	7770590	2	59	169
7769186	7769374	1	58	163
7769186	7769374	1	58	165
7769186	7769374	1	58	168
7771566	7772245	1	58	163
7771566	7772252	1	58	165
7774198	7774587	1	58	168
7777667	7777852	1	58	168
7784481	7785899	2	60	170
7785186	7785899	2	60	171
7788702	7789617	2	60	172
7788860	7789508	2	60	171
7789473	7789508	2	60	170
7793820	7793953	2	60	172
7816674	7819671	2	61	173
7816677	7819671	2	61	174
7819043	7819671	2	61	175
7819360	7819671	2	61	176
7825373	7825796	2	61	176
7826097	7826224	2	62	177
7828641	7828723	2	61	174
7828641	7828751	2	61	173
7828641	7828751	2	61	175
7829516	7829586	2	61	175
7829516	7829591	2	61	174
7829886	7829925	2	61	173
8101250	8103705	2	63	178
8197619	8197926	1	64	179
8200737	8201051	1	64	179
8205314	8205405	1	65	180
8205850	8205939	1	66	181
8208472	8208651	1	67	182
8208843	8208903	1	68	183
8210383	8211305	2	69	184
8212571	8212723	1	70	185
8222960	8223056	1	64	179
8223184	8224184	1	64	179
8224346	8224437	1	64	179
8226173	8226390	1	64	179
8227179	8227645	1	64	179
8235353	8235831	1	71	186
8237648	8237978	1	72	187
8238858	8239091	1	73	188
8240735	8241046	1	74	189
8249504	8249595	1	75	190
8250059	8250148	1	76	191
8254591	8255513	2	77	192
8256780	8256932	1	78	193
8380642	8380971	1	79	194
8380664	8380971	1	79	195
8380665	8380971	1	79	196
8380665	8380971	1	79	197
8383783	8383920	1	79	196
8383783	8383920	1	79	197
8383783	8384097	1	79	194
8383783	8384097	1	79	195
8388361	8388452	1	80	198
8388897	8388986	1	81	199
8393418	8394340	2	82	200
8395606	8395758	1	83	201
8405959	8406055	1	79	194
8405959	8406055	1	79	196
8406183	8406480	1	79	196
8406183	8407183	1	79	194
8407345	8407436	1	79	194
8409172	8409389	1	79	194
8410178	8410644	1	79	194
8417756	8418234	1	84	202
8420674	8421002	1	85	203
8421882	8422115	1	86	204
8423759	8424070	1	87	205
8432529	8432620	1	88	206
8433084	8433173	1	89	207
8437628	8438550	2	90	208
8439822	8439974	1	91	209
8450146	8450242	1	79	195
8450146	8450242	1	79	197
8450370	8450667	1	79	197
8450370	8451370	1	79	195
8451532	8451623	1	79	195
8453319	8453536	1	79	195
8454325	8454791	1	79	195
8462319	8462797	1	92	210
8465253	8465585	1	93	211
8466465	8466698	1	94	212
8468319	8468630	1	95	213
8603546	8603983	1	96	214
8680537	8680933	2	97	215
8701460	8701561	1	98	216
8759076	8759860	1	99	217
8759080	8759260	1	99	218
8761275	8761334	1	99	217
8761275	8761334	1	99	218
8762385	8763339	2	100	219
8801361	8801879	2	101	220
8807012	8807171	2	100	219
8836526	8836564	2	100	219
8845565	8846645	1	102	221
8857259	8857317	1	103	222
8859996	8860065	1	103	222
8864000	8864081	1	103	222
8866870	8866898	1	103	222
8866990	8867062	1	103	222
8873016	8873086	1	103	222
8877130	8877293	1	103	222
8878663	8878842	1	103	222
8880011	8880975	1	103	222
8986998	8987177	1	104	223
8987369	8987429	1	105	224
8996495	8996598	2	106	225
9018547	9018669	2	106	225
9026820	9027328	2	107	226
9053121	9053392	1	108	227
9058822	9059059	1	108	227
9068360	9069598	2	109	228
9068413	9068628	2	109	229
9069444	9069598	2	109	229
9070213	9070443	2	109	228
9070213	9070443	2	109	229
9071127	9071247	2	109	229
9071608	9071681	2	109	229
9073094	9073608	2	109	229
9082600	9083100	2	110	230
9088187	9088390	1	111	231
9127488	9127546	2	109	228
9129682	9129751	2	109	228
9325012	9325099	1	112	232
9325023	9325222	1	112	233
9325038	9325222	1	112	234
9325051	9325099	1	112	235
9325058	9325099	1	112	236
9325164	9325222	1	112	237
9325366	9325822	1	112	238
9325604	9325822	1	112	234
9325630	9325822	1	112	232
9325873	9325960	1	112	235
9327239	9327297	1	112	232
9327239	9327297	1	112	234
9327239	9327297	1	112	235
9327239	9327298	1	112	233
9327239	9327298	1	112	238
9327239	9327776	1	112	236
9327239	9327797	1	112	237
9331230	9331289	1	112	232
9343507	9343531	1	112	234
9354230	9354318	1	112	234
9364466	9365224	2	113	239
9367173	9367274	1	112	232
9368465	9368774	1	112	232
9369284	9369325	2	114	240
9373946	9374165	2	114	240
9375507	9375718	2	114	240
9376351	9376644	2	114	240
9529933	9530262	1	115	241
9542987	9543107	1	115	241
9548817	9548994	1	115	241
9558969	9559154	1	115	242
9558972	9559267	1	115	241
9580023	9580414	2	116	243
9634243	9634397	1	117	244
9646824	9646999	1	118	245
9677371	9677568	1	117	244
9678229	9678352	1	117	244
9679514	9679905	1	117	244
9781909	9782303	2	119	246
9781917	9782303	2	119	247
9783247	9783304	2	119	247
9792554	9792641	2	119	247
9806093	9807101	2	119	248
9806874	9807101	2	119	249
9807734	9807819	2	119	246
9807734	9807819	2	119	249
9807734	9807973	2	119	247
9807734	9807973	2	119	248
9808173	9808360	2	119	246
9808173	9808360	2	119	247
9808173	9808360	2	119	249
9809066	9809180	2	119	246
9809066	9809180	2	119	249
9809215	9810514	2	119	250
9809672	9809722	2	119	249
9810092	9810514	2	119	246
9810380	9810502	2	119	251
9810500	9810847	1	120	252
9812426	9812601	2	119	247
9813836	9814008	2	119	248
9816654	9816832	2	119	246
9837763	9838010	2	119	250
9902343	9902626	2	121	253
9907915	9908009	1	122	254
9913116	9913505	1	123	255
9913360	9913505	1	123	256
9914092	9914181	1	123	256
9914406	9914712	1	123	255
9914406	9914845	1	123	256
9975016	9975103	2	124	257
9986146	9986339	2	124	257
9988154	9988317	2	124	257
9988525	9988660	2	124	257
9992165	9992258	2	124	257
9996821	9996990	2	124	257
9997486	9998032	2	124	258
9997745	9997845	2	124	257
9997958	9998047	2	124	257
10002084	10002283	2	124	257
10002916	10003094	2	124	257
10028360	10029854	2	125	259
10119240	10119308	2	124	257
10122272	10122331	1	126	260
10127147	10129028	1	126	260
10136418	10137003	1	127	261
10328410	10329037	2	128	262
10328935	10329037	2	128	263
10330731	10331536	1	129	265
10336888	10338565	2	128	264
10338454	10338565	2	128	262
10340413	10340477	2	128	262
10340413	10340477	2	128	264
10342615	10342668	2	128	262
10342615	10342689	2	128	264
10342615	10342736	2	128	263
10357399	10357635	1	130	266
10357954	10358619	1	130	266
10397643	10397777	1	131	267
10413476	10413753	1	132	268
10413531	10413753	1	132	269
10414810	10414910	1	132	268
10414810	10414910	1	132	269
10451426	10452528	1	132	268
10454133	10454295	1	132	269
10454133	10454295	1	132	270
10462835	10463006	1	132	269
10462835	10463006	1	132	270
10464861	10464975	1	132	269
10464861	10464975	1	132	270
10473009	10473728	1	132	270
10473027	10473728	1	132	269
10482737	10482858	1	133	271
10482739	10482858	1	132	269
10482739	10482858	1	132	270
10485617	10485733	1	132	269
10485617	10485733	1	132	270
10485617	10485733	1	133	271
10491245	10491346	1	132	269
10491245	10491346	1	132	270
10491245	10491346	1	133	271
10491539	10491614	1	132	269
10491539	10491643	1	132	270
10491539	10491643	1	133	271
10496912	10497098	1	132	270
10496912	10497108	1	133	271
10497354	10497518	1	132	270
10497354	10497518	1	133	271
10498856	10498965	1	132	270
10498856	10498985	1	133	271
10499474	10499539	1	132	270
10499474	10499539	1	133	271
10500806	10501018	1	132	270
10500806	10501018	1	133	271
10514121	10514249	1	132	270
10514121	10514249	1	133	271
10516317	10516430	1	132	270
10516317	10516436	1	133	271
10521552	10521693	1	134	272
10521571	10521693	1	134	273
10521574	10521693	1	134	274
10521574	10521693	1	134	275
10521574	10521693	1	134	276
10524579	10524687	1	133	271
10524579	10524687	1	134	272
10524579	10524687	1	134	273
10524579	10524687	1	134	274
10524579	10524687	1	134	275
10524579	10524687	1	134	276
10527354	10527411	1	133	271
10527354	10527411	1	134	272
10527354	10527411	1	134	273
10527354	10527411	1	134	274
10527354	10527411	1	134	275
10527354	10527411	1	134	276
10538680	10538733	1	133	271
10538680	10538733	1	134	272
10538680	10538733	1	134	273
10538680	10538733	1	134	274
